tweet_id,tweet_datetime,tweet_hashtags,tweet_language,retweet_count,tweet_source,tweet_source_url,tweet_text,user_created_datetime,user_name,user_followers_count,user_description,user_location,searched_by_hashtag,searched_at_datetime,searched_hashtag_country,Roberta_neg,Roberta_neu,Roberta_pos
1444288010644766721,2021-10-02 13:07:49,MUFC,en,2,Twitter for Android,http://twitter.com/download/android,"RT @TheAthleticUK: 9️⃣ Appearances
5️⃣ Goals

Andros Townsend's goal against #MUFC is his fifth for the club in just nine appearances...

#…",2021-04-28 19:05:59,King Dave,5,DLOVEOFEVERYONE,,#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.058646154,0.8741317,0.067222215
1444288007914213379,2021-10-02 13:07:49,"MUFC, MUNEVE, EFC, COYB",en,4,Twitter for Android,http://twitter.com/download/android,"RT @PREMIER_LGU: Live Stream 🎥⚽️ #MUFC l #MUNEVE | #EFC | #COYB

Manchester United 🔴🆚️🔵Everton 

* Follow @BEST_INFORMATIO To UPDATE * 
htt…",2013-08-09 13:56:16,ZZ,294,❌,Indonesia,#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.04018868,0.864457,0.0953543
1444288006312140804,2021-10-02 13:07:48,"MUFC, MUNEVE",en,318,Twitter for Android,http://twitter.com/download/android,"RT @ManUtd: Goal. Everton equalise. 

#MUFC | #MUNEVE",2011-06-03 19:29:07,⭐️⭐️Big Boss⭐️⭐️,229,,,#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.03569191,0.7706843,0.19362377
1444288004353261580,2021-10-02 13:07:48,"MUFC, MUNEVE",en,100,Twitter for Android,http://twitter.com/download/android,"RT @ManUtd: Into the final 1️⃣5️⃣ minutes ⏳

Keep pushing, Reds 💪

#MUFC | #MUNEVE https://t.co/rAYHaJSToP",2019-10-30 08:26:54,²⁶phFar. 𓄂 ||| STICKER,120,KimDoyoung. (🐰)​(💚)​(❤️)​(🖤💛)​,23 JOHNYONG​ LUMARK​ JUNGMARK,#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.005551777,0.47909772,0.5153505
1444288001920716800,2021-10-02 13:07:47,MUNEVE,fr,15,Twitter for iPhone,http://twitter.com/download/iphone,"RT @footmercato: Quand Andros Townsend célèbre comme Cristiano Ronaldo... à Old Trafford. 😭

📸 @Everton #MUNEVE https://t.co/ehE1dukfex",2016-04-25 22:10:49,Dason Saint-Patrick ♚,1212,,"New York, NY",#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.224355,0.6652957,0.110349335
1444288001606094854,2021-10-02 13:07:47,"MUNEVE, MUFC",nl,0,Twitter for iPad,http://twitter.com/#!/download/ipad,Greenwood been poor #MUNEVE #MUFC,2010-06-27 16:28:57,fortu,351,|Manchester United|AntiLiverpool|Future Republican|,,#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.8458144,0.1398545,0.014331154
1444288000855318530,2021-10-02 13:07:47,MUNEVE,en,199,Twitter for Android,http://twitter.com/download/android,"RT @premierleague: Hold the pose 🕺

#MUNEVE // @andros_townsend https://t.co/GdrZ5iFUVl",2021-09-16 07:08:26,Kx🇰🇪-🇯🇲,10,"Football Fanatic, Arsenal Fan. Tech.Music. World Affairs.",Kenya,#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.036349993,0.8743268,0.08932319
1444287999894765572,2021-10-02 13:07:47,"MUFC, MUNEVE",en,318,Twitter for Android,http://twitter.com/download/android,"RT @ManUtd: Goal. Everton equalise. 

#MUFC | #MUNEVE",2021-01-27 08:29:00,Zinoh,194,Grown-up simba @Arsenal,"Thome, Kiriaini ",#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.03569191,0.7706843,0.19362377
1444287999773081605,2021-10-02 13:07:47,"MUFC, MUNEVE",en,100,Twitter for Android,http://twitter.com/download/android,"RT @ManUtd: Into the final 1️⃣5️⃣ minutes ⏳

Keep pushing, Reds 💪

#MUFC | #MUNEVE https://t.co/rAYHaJSToP",2021-06-08 15:54:41,PiscesDayaa,24,She/Her,,#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.005551777,0.47909772,0.5153505
1444287999538343940,2021-10-02 13:07:47,,en,0,Twitter for iPhone,http://twitter.com/download/iphone,Ronaldo to Townsend going down the tunnel at full time after doing his celebration and silencing old Trafford.… https://t.co/j0TJnpeG0r,2009-06-30 23:20:42,Mikey,135,,"kirkcaldy
",#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.081714146,0.8201426,0.09814331
1444287999286644743,2021-10-02 13:07:47,"MUFC, MUNEVE",en,6952,Twitter Web App,https://mobile.twitter.com,"RT @ManUtd: Welcome to Old Trafford, Khabib 🔴7️⃣

#MUFC | #MUNEVE https://t.co/DqkIKNafRu",2016-03-15 18:30:17,Mourinho Disciple,7795,•Mourinhista•Not affiliated with Jose Mourinho•Retweets do not mean endorsements #JMFC,Mourinho's Pocket,#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.004017489,0.4478507,0.5481318
1444287998187778057,2021-10-02 13:07:46,MUNEVE,en,0,Twitter for iPhone,http://twitter.com/download/iphone,"Sancho has to score this winner, has to be him 😕 #MUNEVE",2009-06-09 11:00:13,Jason Vargas,1323,PSALM 91,🇦🇴,#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.10263557,0.55163324,0.34573123
1444287995692077059,2021-10-02 13:07:46,MUNEVE,es,0,Twitter for Android,http://twitter.com/download/android,Cristiano Ronaldo #MUNEVE https://t.co/cqsQzs8KxM,2021-08-24 22:57:12,📸 Football HQ ⚽️,380,"⚽️ Bienvenue à tous / Welcome to all 
                 📸 Photo 4k |
🇲🇫 french & english page 🏴󠁧󠁢󠁥󠁮󠁧󠁿",,#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.021884263,0.8481899,0.12992585
1444287993863356418,2021-10-02 13:07:45,"MUFC, MUNEVE",en,6952,Twitter for Android,http://twitter.com/download/android,"RT @ManUtd: Welcome to Old Trafford, Khabib 🔴7️⃣

#MUFC | #MUNEVE https://t.co/DqkIKNafRu",2015-10-29 00:36:02,Vtm Gmire,1005,"Accept your past without regret, handle your present with confidence, and face your future without fear.

#manchester_united💓",Butwal,#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.004017489,0.4478507,0.5481318
1444287993162911753,2021-10-02 13:07:45,MUNEVE,fr,0,Twitter for Android,http://twitter.com/download/android,"Andros Townsend après le but de l'égalisation contre Manchester United 😭 #MUNEVE

https://t.co/NM5hdeJwUo",2020-06-27 21:20:03,Talk Foot,1648,"Talk Foot, le football autrement. Média et communauté football. Rejoignez notre commu sur Discord: https://t.co/bqBIpi2hNP - ✉️ Contact: DM",,#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.3860529,0.5297073,0.0842398
1444287991753678852,2021-10-02 13:07:45,"MUFC, MUNEVE",en,100,Twitter Web App,https://mobile.twitter.com,"RT @ManUtd: Into the final 1️⃣5️⃣ minutes ⏳

Keep pushing, Reds 💪

#MUFC | #MUNEVE https://t.co/rAYHaJSToP",2021-06-19 08:29:45,Football Fans Live,47,Football Commentary,Bournemouth,#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.005551777,0.47909772,0.5153505
1444287991044784132,2021-10-02 13:07:45,MUNEVE,en,199,Twitter for iPhone,http://twitter.com/download/iphone,"RT @premierleague: Hold the pose 🕺

#MUNEVE // @andros_townsend https://t.co/GdrZ5iFUVl",2015-07-29 15:24:49,Awinpini🖤💰,1551,I just want to be happy in this life🤍@chelseaFC💙@thegreatkhalid❤️,Somewhere,#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.036349993,0.8743268,0.08932319
1444287990889648131,2021-10-02 13:07:45,MUNEVE,und,342,Twitter for iPhone,http://twitter.com/download/iphone,"RT @Everton: SIUUU. 🙌

@andros_townsend 💙 #MUNEVE https://t.co/6tyLcqWQ3U",2018-04-12 11:09:32,Zoaib,221,66,Your head,#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.0033054603,0.33468732,0.6620072
1444287989232848897,2021-10-02 13:07:44,MUNEVE,en,0,Twitter Web App,https://mobile.twitter.com,"Lindelof doing what he does best.

Defending. #MUNEVE",2013-05-14 19:49:44,Kelechi .M. Okwuriki,686,"Building a game changer.

I talk about a lot of things. It's Twitter anyway.

#softwareengineer.",,#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.0088835675,0.21517977,0.77593666
1444287986103984132,2021-10-02 13:07:44,MUNEVE,en,199,Twitter for Android,http://twitter.com/download/android,"RT @premierleague: Hold the pose 🕺

#MUNEVE // @andros_townsend https://t.co/GdrZ5iFUVl",2018-07-11 11:28:28,AUBAZZETTES 🕒,2650,"God first




Family😍


+254726028795

ARSENAL #CYOG #ARS













Big dreams society member","Kericho, Kenya",#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.036349993,0.8743268,0.08932319
1444287985198026761,2021-10-02 13:07:43,MUNEVE,en,0,Twitter for iPhone,http://twitter.com/download/iphone,Hire benzema and marcelo please #MUNEVE,2009-08-21 16:47:09,Paulo Ribeiro,32,CTO at Freedom INC,"Viana do Castelo, Portugal",#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.058683332,0.766323,0.17499374
1444287984275165188,2021-10-02 13:07:43,MUNEVE,en,1,Twitter for Android,http://twitter.com/download/android,RT @binfampho: Considering how much they’ve spent that’s damning. #MUNEVE https://t.co/xZ6BvPC24m,2012-07-18 00:13:12,m.boall LFC,43485,"Y.N.W.A.   4LIFE    #JFT97
  #LFCFAMILY  
  ( followed by  @LFC )",,#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.7591012,0.22618867,0.014710066
1444287984078106629,2021-10-02 13:07:43,"MUFC, MUNEVE",en,339,Twitter for Android,http://twitter.com/download/android,"RT @ManUtd: A lively opening 30 minutes at Old Trafford 👊

#MUFC | #MUNEVE https://t.co/XGFu2zgDGs",2016-09-30 18:06:26,Johnny wyte,78,,"Greater Accra, Ghana",#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.0022162055,0.22475609,0.7730277
1444287981750259720,2021-10-02 13:07:43,"MUFC, MUNEVE",en,6952,Twitter for Android,http://twitter.com/download/android,"RT @ManUtd: Welcome to Old Trafford, Khabib 🔴7️⃣

#MUFC | #MUNEVE https://t.co/DqkIKNafRu",2020-07-20 13:03:54,Funguy,2302,"Im not a comedian i just want to put smile on the face of my followers.
Proud HEARTS OF OAK fan","Accra, Ghana",#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.004017489,0.4478507,0.5481318
1444287980781273089,2021-10-02 13:07:42,MUNEVE,en,199,Twitter for Android,http://twitter.com/download/android,"RT @premierleague: Hold the pose 🕺

#MUNEVE // @andros_townsend https://t.co/GdrZ5iFUVl",2013-10-22 05:15:52,Arturo 'Arturito' Román,329,Master of Procrastination Arts,"Kuala Lumpur, MY",#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.036349993,0.8743268,0.08932319
1444287980357787667,2021-10-02 13:07:42,"MUFC, MUNEVE",en,100,Twitter for Android,http://twitter.com/download/android,"RT @ManUtd: Into the final 1️⃣5️⃣ minutes ⏳

Keep pushing, Reds 💪

#MUFC | #MUNEVE https://t.co/rAYHaJSToP",2018-04-25 17:17:35,OluwaMubarak 😍,1620,Allah first || MUM next ❤️ || Symplysimi || Wizkidayo || CR7 || Dark || MUFC || FUTURE BILLIONAIRE  || Feel free to DM I don’t bite!,"Abeokuta, Nigeria",#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.005551777,0.47909772,0.5153505
1444287977765625856,2021-10-02 13:07:42,,es,0,Twitter for Android,http://twitter.com/download/android,"Un equipo tan tremendamente diezmado económicamente y con una plantilla poco profunda como el Everton, está compiti… https://t.co/sck5uYD6V3",2011-06-01 19:17:04,Pablo Arnao,123,"Periodismo Deportivo UFV | Fútbol y Fórmula 1 como estilo de vida. 
Un villano muy apasionado @AVFCOfficial",Madrid - Valencia ,#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.07069212,0.8689742,0.060333606
1444287977513840641,2021-10-02 13:07:42,"MUFC, MUNEVE",ja,4,Twitter Web App,https://mobile.twitter.com,"RT @ManUtd_JP: 残り 1️⃣5️⃣ 分 ⏳

#MUFC | #MUNEVE https://t.co/nqxumryVmr",2012-06-14 18:21:49,とんとん,52,初心者🔰２０後半♂　スポーツ/アニメ/映画/自然/猫/楽天/ヴィッセル神戸/琉球ゴールデンキングス/琉球アスティーダ/HJK/新海誠/陸上/大学駅伝/モレル　気まぐれでツイートします,,#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.06580316,0.87317216,0.061024625
1444287975718891520,2021-10-02 13:07:41,MUNEVE,und,342,Twitter for iPhone,http://twitter.com/download/iphone,"RT @Everton: SIUUU. 🙌

@andros_townsend 💙 #MUNEVE https://t.co/6tyLcqWQ3U",2021-05-12 20:20:09,Who Is Gręgg🇿🇼?,1049,"mo salah enthusiast • I used go uni, sold drugs, got bagged. oh fuck • generational scouse black man • #fsgout • 5’15 • @bbcafrica • @nordvpn • @honey • 17",Lifapuul,#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.0033054603,0.33468732,0.6620072
1444287975118938122,2021-10-02 13:07:41,MUNEVE,en,0,Twitter for Android,http://twitter.com/download/android,OLE OUT IS A MUST!#MUNEVE,2016-10-29 10:52:25,ptz,81,twice 😍 itzy 🥰niziu🥰 SSAK3,"Seoul, Republic of Korea",#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.012846021,0.19857158,0.7885824
1444287974380908547,2021-10-02 13:07:41,MUNEVE,fr,4,Twitter for iPhone,http://twitter.com/download/iphone,RT @UnibetFrance: 😈 CR7 montre à Townsend comment faire ? #MUNEVE https://t.co/PsWq4fNS3f,2021-06-26 13:55:44,ilyass 🇲🇦,8,HalaMadrid🤍,,#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.08739512,0.833903,0.078701936
1444287969964093447,2021-10-02 13:07:40,"MUFC, MUNEVE",en,1428,Twitter for Android,http://twitter.com/download/android,"RT @ManUtd: Look what it means 😍

#MUFC | #MUNEVE https://t.co/LO73DJVxcZ",2020-11-03 10:33:35,Sad Girl,31,"รู้จักกันเท่าที่อยากให้รู้จักอย่ามาล้ำเส้นระวังจะโดนฟาดหลังหัก




























































อสร&ทคพ
#แอนเชียร์
⚢︎/☕︎☁︎☃︎☔︎
|||","เชียงใหม่, ประเทศไทย",#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.00908986,0.300258,0.6906522
1444287967770681346,2021-10-02 13:07:39,MUNEVE,und,342,Twitter for iPhone,http://twitter.com/download/iphone,"RT @Everton: SIUUU. 🙌

@andros_townsend 💙 #MUNEVE https://t.co/6tyLcqWQ3U",2011-02-09 02:14:34,Josh Peel,208,"🇬🇧 Evertonian 💙 Mainly politics, boxing, talking about going on holiday, and Everton. *NOTE* I don’t debate with faceless accounts that disagree with me 🤙🏼","Harrogate, England",#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.0033054603,0.33468732,0.6620072
1444287966751469572,2021-10-02 13:07:39,MUNEVE,en,0,Twitter for iPhone,http://twitter.com/download/iphone,Can the linesmen please just flag for offside instead of waiting 20 seconds ffs? #MUNEVE,2011-05-16 11:58:02,Mavro's Panos,688,Arsenal | Beaches and sunny seas | Cybersecurity: incident response and threat hunting | 🇳🇱 and 🇿🇦 |,"London, England",#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.6267962,0.33455056,0.03865327
1444287966701137923,2021-10-02 13:07:39,"MUFC, MUNEVE",en,409,Twitter for iPhone,http://twitter.com/download/iphone,"RT @ManUtd: So close to his first goal of the season… 😬

#MUFC | #MUNEVE https://t.co/bbHduUDkc9",2021-01-18 13:35:37,Loquillo,533,🇩🇿 The Mecca of revolutionaries ! ⚽️Juventus | 📽Movies,"Paris, France",#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.061824646,0.68367535,0.2545001
1444287965862109187,2021-10-02 13:07:39,MUNEVE,en,598,Twitter for Android,http://twitter.com/download/android,"RT @Realist_AFC: LIVE HD STREAM #MUNEVE 
• Manchester United vs Everton

Retweet &amp; Follow @Realist_AFC

https://t.co/Gy2WbJQKz5",2019-04-15 09:31:35,Chiki komo,94,ga ada yang mau mutualan?,"DKI Jakarta, Indonesia",#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.0368849,0.87928754,0.083827496
1444287963941138436,2021-10-02 13:07:38,"MUFC, MUNEVE",en,2615,Twitter for iPhone,http://twitter.com/download/iphone,"RT @ManUtd: TONNNYYYYY! ⚽️

#MUFC | #MUNEVE",2018-06-07 09:19:52,𐂃 แซ่บ ⚜️ 𝔬𝔣 𝔱𝔥𝔢 𝔪𝔢𝔱𝔯𝔬𝔭𝔬𝔩𝔦𝔰 ⚜️,779,SLEEPLESS ll CAFFEINE ADDICT ll believe in Law of disuse ll CAVANI || POPEZAAP ||,"BKK,Thailand",#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.009970955,0.6060849,0.3839442
1444287963584684039,2021-10-02 13:07:38,MUNEVE,en,0,Twitter for Android,http://twitter.com/download/android,#MUNEVE varane needs to man mark demari gray as lindelof can't handle him which is ridiculous,2014-01-10 15:36:58,Saqib,71,23 years old sheffield,,#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.75789,0.22354622,0.018563803
1444287963458936837,2021-10-02 13:07:38,"MUFC, MUNEVE",en,100,Twitter for Android,http://twitter.com/download/android,"RT @ManUtd: Into the final 1️⃣5️⃣ minutes ⏳

Keep pushing, Reds 💪

#MUFC | #MUNEVE https://t.co/rAYHaJSToP",2020-05-28 21:35:51,Manchester United Updates,2318,All things Manchester United 🔴,,#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.005551777,0.47909772,0.5153505
1444287962297012228,2021-10-02 13:07:38,"MUFC, MUNEVE",en,0,TweetCaster for Android,http://www.tweetcaster.com,Last 12. Gotta do better. #MUFC #MUNEVE,2010-07-01 13:03:05,Ian B,907,"Love my family and friends. Love people and the gaining & sharing of knowledge. Will debate/rant
Ex DJ/Soundman. 
Manchester United since 1972.
 @redskins fan","Bromley, Kent",#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.11549282,0.43585557,0.4486516
1444287961755967499,2021-10-02 13:07:38,"MUNEVE, MUFC",en,0,Twitter Web App,https://mobile.twitter.com,"Pogba playing as a quarterback 
#MUNEVE #MUFC",2019-01-13 21:22:55,☬ Taran,604,"The Weeknd Enthusiast
PSG x Brooklyn Nets x
Actor x Singher
Climate Change and Political Activist",Kabul,#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.05947997,0.8450138,0.09550623
1444287961709809664,2021-10-02 13:07:38,MUNEVE,en,0,Twitter for iPhone,http://twitter.com/download/iphone,How many matches do I have to see Fred get bounced around like a child before Donny gets a run #MUNEVE,2015-10-04 09:10:32,DonSnaps,408,1 Don.,United States,#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.5083903,0.46033663,0.03127311
1444287958983614473,2021-10-02 13:07:37,"MUNEVE, OleOut, OleOutNow",en,0,Twitter for Android,http://twitter.com/download/android,"@ManUtd
#MUNEVE 
#OleOut 
Am sick and tired of this manager name Ole Gunner Solskjaer
#OleOutNow !!!!!!!!!!",2019-03-27 17:27:57,Emmanuel Ayoola,72,"Cryptocurrency🚩Bitcoin🚩in good rate and I pay fast payment for any coin. 
manager to an upcoming artist (Shawker) who's about to shake the music industry","Lagos, Nigeria",#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.9549232,0.040357884,0.0047188927
1444287958983614464,2021-10-02 13:07:37,MUNEVE,en,0,Twitter for Android,http://twitter.com/download/android,#MUNEVE  Man United are yet to keep a clean sheet in all competitions. United will be lucky if they end up winning this.,2009-07-30 11:51:51,Olum£$€,284,"|Audrey's Dad|Love Jesus
|Love Football⚽ Formula1🏎️ NBA🏀 NFL🏈 Scents
|Politics & Current Affairs
|Training, L&D Specialist
|DavidAudrey Digital Marketing",London-UK/Lagos-Nigeria,#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.048392143,0.43105924,0.5205486
1444287957767266305,2021-10-02 13:07:37,"MUNEVE, MUFC",en,0,Twitter for iPhone,http://twitter.com/download/iphone,"Final quarter. 
We need to win 👀 what will it be………….
#MUNEVE #MUFC",2015-11-29 00:49:21,S6IX 🇬🇧,30,Never give up… anything is possible 🌎,,#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.024997286,0.4789478,0.49605492
1444287957062541315,2021-10-02 13:07:37,MUNEVE,en,199,Twitter for iPhone,http://twitter.com/download/iphone,"RT @premierleague: Hold the pose 🕺

#MUNEVE // @andros_townsend https://t.co/GdrZ5iFUVl",2011-02-09 23:21:29,Lampo,247,"Chelsea over land and sea, and you probably won't like me.","Cairo, Egypt",#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.036349993,0.8743268,0.08932319
1444287956886380545,2021-10-02 13:07:37,MUNEVE,en,17,Twitter for Android,http://twitter.com/download/android,"RT @Point_God_11_: Fred every time he has to defend #MUNEVE 
https://t.co/livvor5gsV",2015-12-25 10:44:56,Big Fish 🐬,489,"Available for enjoyment : PHC

: MUFC 🔴","Abuja, Nigeria",#MUNEVE,2021-10-02 13:06:44.759519,Australia,0.091337055,0.786641,0.12202196
