tweet_id,tweet_datetime,tweet_hashtags,tweet_language,retweet_count,tweet_source,tweet_source_url,tweet_text,user_created_datetime,user_name,user_followers_count,user_description,user_location,searched_by_hashtag,searched_at_datetime,searched_hashtag_country,Roberta_neg,Roberta_neu,Roberta_pos
1426518051609010184,2021-08-14 12:16:21,IAlwaysTravelWith,und,1,Twitter for iPhone,http://twitter.com/download/iphone,RT @Jason_Got_Jokes: #IAlwaysTravelWith ⤵️ https://t.co/M3BQoQw8Ev,2019-09-03 16:16:52,Karmin,4929,#Introverted #extrovert | #Coffee addict | #MusicIsLife | #Prince 🐐| #donor | #momlife | #KindnessMatters | #HashtagGames | Just @beingkarmin🦄 @MagicalMondays,New England USA,#IAlwaysTravelWith,2021-08-14 12:15:39.575679,United States,0.026310438,0.754313,0.21937649
1426517944293412867,2021-08-14 12:15:55,IAlwaysTravelWith,en,2,Twitter Web App,https://mobile.twitter.com,"RT @Quizical123: #IAlwaysTravelWith the best company, when shall we set off?",2018-09-19 08:30:33,Sandor Nagy,625,"WORLD WITHOUT MONEY						
Anti-Money-Festo									
First Draft
Check it out on my profile!
(only 1000 words)
Followed by Nancy Sinatra",Planet Earth,#IAlwaysTravelWith,2021-08-14 12:15:39.575679,United States,0.0014824256,0.1557273,0.8427903
1426517906746191876,2021-08-14 12:15:47,IAlwaysTravelWith,en,0,Twitter for Android,http://twitter.com/download/android,"#IAlwaysTravelWith a knife, duct tape, and plastic sheeting. Don't ask",2012-12-01 06:09:35,GD DMN(BeerMan),893,Proud owner of a Jewish Space Laser 😂,,#IAlwaysTravelWith,2021-08-14 12:15:39.575679,United States,0.4840479,0.48796874,0.027983297
1426517903646543872,2021-08-14 12:15:46,IAlwaysTravelWith,en,2,Twitter for Android,http://twitter.com/download/android,RT @Karminatarian: #IAlwaysTravelWith my phone. Who doesn’t nowadays? https://t.co/jp5lVaVBms,2021-07-04 22:48:33,Voodoo,85,"#Hashtagger

Chronic Twitter quitter.

#BassGuitar #Music  

Do it now, regret it later.",,#IAlwaysTravelWith,2021-08-14 12:15:39.575679,United States,0.10286006,0.58230907,0.31483093
1426517898240139266,2021-08-14 12:15:45,IAlwaysTravelWith,en,2,Twitter for Android,http://twitter.com/download/android,RT @xmillrunner: #IAlwaysTravelWith an open mind. It’s OK to have a tentative itinerary but leave some wiggle room because you never know w…,2012-08-31 19:15:26,Gary Leonard,3263,A work in progress.,Ireland,#IAlwaysTravelWith,2021-08-14 12:15:39.575679,United States,0.01961261,0.52714765,0.4532398
1426517874441609219,2021-08-14 12:15:39,IAlwaysTravelWith,en,2,Twitter for Android,http://twitter.com/download/android,"RT @Quizical123: #IAlwaysTravelWith the best company, when shall we set off?",2021-07-04 22:48:33,Voodoo,85,"#Hashtagger

Chronic Twitter quitter.

#BassGuitar #Music  

Do it now, regret it later.",,#IAlwaysTravelWith,2021-08-14 12:15:39.575679,United States,0.0014824256,0.1557273,0.8427903
1426517859585466368,2021-08-14 12:15:35,IAlwaysTravelWith,en,2,Twitter for Android,http://twitter.com/download/android,"RT @spursmark7: #IAlwaysTravelWith my legs  ,I find they support me a lot",2012-08-31 19:15:26,Gary Leonard,3263,A work in progress.,Ireland,#IAlwaysTravelWith,2021-08-14 12:15:39.575679,United States,0.0022074291,0.081130266,0.91666234
1426517855613472782,2021-08-14 12:15:34,IAlwaysTravelWith,en,2,Twitter for Android,http://twitter.com/download/android,"RT @spursmark7: #IAlwaysTravelWith my legs  ,I find they support me a lot",2021-07-04 22:48:33,Voodoo,85,"#Hashtagger

Chronic Twitter quitter.

#BassGuitar #Music  

Do it now, regret it later.",,#IAlwaysTravelWith,2021-08-14 12:15:39.575679,United States,0.0022074291,0.081130266,0.91666234
1426517842149658629,2021-08-14 12:15:31,IAlwaysTravelWith,und,1,Twitter for iPhone,http://twitter.com/download/iphone,#IAlwaysTravelWith ⤵️ https://t.co/M3BQoQw8Ev,2009-02-25 05:09:38,Mr. Chocolate Wheelz™️,1472,"41, ♈️The Aries G5♈️, Disabled athlete, Sit-Down Comedian. #SpinaBifidaWarrior #PeaceOfficer. #Love. #Laugh. IG: MrChocolateWheelz","New Jersey, USA",#IAlwaysTravelWith,2021-08-14 12:15:39.575679,United States,0.009610061,0.6945908,0.29579917
1426517608023613447,2021-08-14 12:14:35,IAlwaysTravelWith,en,0,Twitter for Android,http://twitter.com/download/android,#IAlwaysTravelWith this dogboy 🤩 https://t.co/MvB6KfsRou,2021-03-24 03:21:33,GnfsDumpy,139,"any pronouns,
 George isn't in Florida truther, 
If you get offended by something I say please dm me about it",Your moms house,#IAlwaysTravelWith,2021-08-14 12:15:39.575679,United States,0.0010985051,0.04949885,0.9494027
