tweet_id,tweet_datetime,tweet_hashtags,tweet_language,retweet_count,tweet_source,tweet_source_url,tweet_text,user_created_datetime,user_name,user_followers_count,user_description,user_location,searched_by_hashtag,searched_at_datetime,searched_hashtag_country,Roberta_neg,Roberta_neu,Roberta_pos
1423981263409475585,2021-08-07 12:16:04,weflyasone,de,0,Twitter for iPhone,http://twitter.com/download/iphone,"Himmelberg is uselsss. 

#weflyasone",2016-11-27 00:26:14,Scott,703,"I follow back, unless you’re a punk!. I tweet about the @adelaide_fc, @AFL and some @NBA action from the @Warriors. #WeFlyAsOne #WarriorNation","Adelaide, South Australia ",#weflyasone,2021-08-07 12:16:10.089293,Australia,0.046956193,0.53133124,0.42171258
1423980805538291717,2021-08-07 12:14:14,,en,0,Twitter for iPhone,http://twitter.com/download/iphone,"Trying to cut out the toxic relationships in my life, yet here I am again, spending another Saturday night watching… https://t.co/GC2HZ2GKGu",2014-05-17 12:32:08,Isaac Wiles,159,,Wurundjeri Land,#weflyasone,2021-08-07 12:16:10.089293,Australia,0.75000304,0.22928855,0.020708404
1423980569734488067,2021-08-07 12:13:18,weflyasone,en,0,Twitter for iPhone,http://twitter.com/download/iphone,Schoenberg should get the medal tonight. Been huge! #weflyasone,2019-07-20 12:21:26,Brad Fitz,1531,Just a sparky who’s had one too many boots over their career. Love my Adelaide Crows and Liverpool. Failed as a harness racing driver.,"Adelaide, South Australia",#weflyasone,2021-08-07 12:16:10.089293,Australia,0.0026105288,0.06381278,0.93357676
1423980320718688262,2021-08-07 12:12:19,weflyasone,en,0,Twitter for Android,http://twitter.com/download/android,THIS IS A SHOWDOWN FIND A WAY BOYS! #weflyasone,2013-03-29 07:36:09,James Hampton,582,🇦🇺 #weflyasone  #YourStorm  #purplepride  #heatnation   #heattwitter #HEATCulture #nba #letsgoheat #wwe #broncoscounty,australia,#weflyasone,2021-08-07 12:16:10.089293,Australia,0.0070714206,0.2297444,0.76318413
1423980149196804097,2021-08-07 12:11:38,weflyasone,en,0,Twitter for iPhone,http://twitter.com/download/iphone,Showdowns on rn but basketball got the priority. Go Crows tho…. #weflyasone,2013-10-19 04:57:30,isaac - 🇦🇺x🇮🇹x🇵🇫,1084,- sexy volleyball player - he/him - #GoVegan🌱 -,"Adelaide, South Australia",#weflyasone,2021-08-07 12:16:10.089293,Australia,0.006725151,0.32902053,0.6642543
1423980145208008705,2021-08-07 12:11:37,weflyasone,en,0,Twitter for Android,http://twitter.com/download/android,#weflyasone 💔 sums up the week.,2012-03-04 11:15:34,G,115,,Peramangk Country,#weflyasone,2021-08-07 12:16:10.089293,Australia,0.732277,0.24613485,0.021588111
1423979809781129216,2021-08-07 12:10:17,,en,0,Twitter for Android,http://twitter.com/download/android,Oh well good game. Confirms what we know. Port Adelaide not a premiership contender. Adelaide looking good for futu… https://t.co/9LJnbYeWw1,2009-06-29 13:05:59,Gusto,427,"Adelaide, Australia via Ottawa, Canada. Views are my own and known to be wrong from time to time. Pats, Crows, Sens, Red Sox, Strikers.",Australia,#weflyasone,2021-08-07 12:16:10.089293,Australia,0.06078829,0.29445928,0.6447524
1423979799060516870,2021-08-07 12:10:15,weflyasone,en,0,Twitter for Android,http://twitter.com/download/android,FUCK OFF DIXON YOU COCKSUCKER YOU'VE DONE NOTHING ALL NIGHT DON'T ACT LIKE YOUR ELITE! 🖕 #weflyasone,2013-03-29 07:36:09,James Hampton,582,🇦🇺 #weflyasone  #YourStorm  #purplepride  #heatnation   #heattwitter #HEATCulture #nba #letsgoheat #wwe #broncoscounty,australia,#weflyasone,2021-08-07 12:16:10.089293,Australia,0.9698617,0.026009802,0.00412858
1423979103904944128,2021-08-07 12:07:29,weflyasone,en,0,Twitter for Android,http://twitter.com/download/android,FIND A WAY TOO WIN! #weflyasone,2013-03-29 07:36:09,James Hampton,582,🇦🇺 #weflyasone  #YourStorm  #purplepride  #heatnation   #heattwitter #HEATCulture #nba #letsgoheat #wwe #broncoscounty,australia,#weflyasone,2021-08-07 12:16:10.089293,Australia,0.0071026566,0.19175081,0.8011465
1423978804821643267,2021-08-07 12:06:17,weflyasone,en,0,Twitter for Android,http://twitter.com/download/android,Fuck off powell-pepper! #weflyasone,2013-03-29 07:36:09,James Hampton,582,🇦🇺 #weflyasone  #YourStorm  #purplepride  #heatnation   #heattwitter #HEATCulture #nba #letsgoheat #wwe #broncoscounty,australia,#weflyasone,2021-08-07 12:16:10.089293,Australia,0.8207339,0.15378726,0.025478901
1423978778586337285,2021-08-07 12:06:11,"AFLCrowsPower, weflyasone, Showdown50",en,0,Twitter for iPhone,http://twitter.com/download/iphone,Far out I’m nervous @AFL @Adelaide_FC #AFLCrowsPower #weflyasone #Showdown50,2013-10-13 12:27:36,Alysha,315,🌸,,#weflyasone,2021-08-07 12:16:10.089293,Australia,0.6634407,0.31116077,0.025398554
1423977671122321409,2021-08-07 12:01:47,"AFLCrowsPower, weflyasone",en,0,Twitter for Android,http://twitter.com/download/android,"At least if @Adelaide_FC put me into labour tonight, bubs is almost fully cooked 
#AFLCrowsPower #weflyasone https://t.co/1Ynz1hQC1F",2010-09-07 02:41:15,Jess💖,802,Coffee Addict☕.Travel🛫,,#weflyasone,2021-08-07 12:16:10.089293,Australia,0.06532717,0.5386167,0.39605615
1423976542653227011,2021-08-07 11:57:18,"weflyasone, AFLCrowsPower, Showdown50",en,0,Tweetbot for iΟS,http://tapbots.com/tweetbot,Hoping the crows hold on for a brilliant win 🤞regardless a great effort for such a young side 🔵🔴🟡 #weflyasone #AFLCrowsPower #Showdown50,2017-11-04 01:27:27,Justin,9671,Host🎙on @totb_pod | @GlenelgFC🐯& @Adelaide_FC member | supporter of @Arsenal🔴⚪️ tweets his thoughts 🧠💭 and converses🗣with his followers👥,"Adelaide, Australia",#weflyasone,2021-08-07 12:16:10.089293,Australia,0.0020033824,0.048832074,0.94916457
1423975847585669121,2021-08-07 11:54:32,"weflyasone, Showdown50",en,0,Twitter for Android,http://twitter.com/download/android,Continually Berg and RT can't bring it to ground. #weflyasone #Showdown50,2013-07-09 11:21:04,Nic Walsh,152,supporter of @Adelaide_FC #MVFC #BORO #LAkings Modra and Zlatan.,,#weflyasone,2021-08-07 12:16:10.089293,Australia,0.31069884,0.5946031,0.094698004
1423974915259068421,2021-08-07 11:50:50,,en,0,Twitter for Android,http://twitter.com/download/android,Starting to think Will Hamill needs to retire from footy. Is that too melodramatic? Imagine being his parents.… https://t.co/wVBm6tWp44,2012-08-04 13:10:18,Vardy Magic,1838,"Not the real Peter Vardy.
Purveyor of pointless stats.
Friend of the podcast.",Stuck in the past ,#weflyasone,2021-08-07 12:16:10.089293,Australia,0.86546725,0.1225156,0.012017118
1423974760019415046,2021-08-07 11:50:13,,en,0,Twitter for Android,http://twitter.com/download/android,"This is hard to watch, hoping the boys are OK ❤
Also are we seriously not gonna check Nick Murray for concussion?!… https://t.co/fq5c7tdRkv",2009-06-03 01:45:59,Steph Thompson,60,"Uni (zoology), Xbox and the Adelaide Crows. I spend more money on pyjamas than I do on normal clothes.
My dog is my favourite human",Torquay/Hobart,#weflyasone,2021-08-07 12:16:10.089293,Australia,0.6399395,0.3071453,0.05291519
1423974488727642123,2021-08-07 11:49:08,"afl, weflyasone",en,0,Twitter for Android,http://twitter.com/download/android,Poor hamill can't catch a break 💔#afl #weflyasone,2014-05-31 01:31:06,Bruno Ienco,296,"#newyorkforever #weflyasone #knicks
co host of the @nothingbutsom11 podcast
https://t.co/JYqjz9ns0J","South Australia, Australia",#weflyasone,2021-08-07 12:16:10.089293,Australia,0.81632406,0.1646492,0.019026704
