tweet_id,tweet_datetime,tweet_hashtags,tweet_language,retweet_count,tweet_source,tweet_source_url,tweet_text,user_created_datetime,user_name,user_followers_count,user_description,user_location,searched_by_hashtag,searched_at_datetime,searched_hashtag_country,Roberta_neg,Roberta_neu,Roberta_pos
1423981216873648132,2021-08-07 12:15:53,AFLCrowsPower,en,0,Twitter for Android,http://twitter.com/download/android,GET HIMMELBURG OFF HIM!!1  #AFLCrowsPower,2021-07-19 03:32:45,lucas,331,@wwe 🤼   @miamiheat 🏀 @realmadrid ⚽️ @DustinPoirier @stevesmith49 🏏 @rafaelnadal 🎾 @yaonlylivvonce 👅 @Miamidolphins 🏈 @westendredbacks 🏏 @Anakonjuh 🎾,,#AFLCrowsPower,2021-08-07 12:16:10.089293,Australia,0.14508054,0.6408567,0.2140628
1423981108429950978,2021-08-07 12:15:27,"weareportadelaide, AFLCrowsPower",en,0,Twitter for Android,http://twitter.com/download/android,"""Charlie Dixon BABYYY"" 

🍐🍐

#weareportadelaide 
#AFLCrowsPower https://t.co/9O5iiXAGeG",2015-09-20 11:13:58,Samantha Ioannidis,661,"Port Adelaide FC 1870 ⚫⚪🍐 
Chelsea 💙🤍

#weareportadelaide #ChelseaFC",,#AFLCrowsPower,2021-08-07 12:16:10.089293,Australia,0.032847565,0.62228924,0.34486324
1423981032882069505,2021-08-07 12:15:09,"aflsaintsswans, AFLCrowsPower",en,0,Twitter for Android,http://twitter.com/download/android,"Outta nowhere the top four is set! 

#aflsaintsswans #AFLCrowsPower",2009-12-01 04:12:35,Tim Michell,8323,Talk a lot of #supercoach. Not all that good at it.,,#AFLCrowsPower,2021-08-07 12:16:10.089293,Australia,0.05553471,0.577241,0.36722434
1423980946491985931,2021-08-07 12:14:48,AFLCrowsPower,en,0,Twitter for iPhone,http://twitter.com/download/iphone,Said it before and I will say it again and again. Charlie Dixon is an absolute fraud. #AFLCrowsPower,2011-11-14 10:05:58,Tatts 🇦🇺,388,Basically the Kelly Slater of channel surfing @adelaide_fc and @lufc supporter,"Adelaide, Australia",#AFLCrowsPower,2021-08-07 12:16:10.089293,Australia,0.9337381,0.059422884,0.0068390393
1423980901856202758,2021-08-07 12:14:37,AFLCrowsPower,en,0,Twitter for Android,http://twitter.com/download/android,#AFLCrowsPower Sloanie just got hit by a big dick !!! Not the first time thatll happen this week. 😂,2014-03-20 14:30:36,Alex Ferguson,5,Don't really use twitter all that much,Australia,#AFLCrowsPower,2021-08-07 12:16:10.089293,Australia,0.62153023,0.30482563,0.07364414
1423980858382319617,2021-08-07 12:14:27,AFLCrowsPower,en,0,Twitter for iPhone,http://twitter.com/download/iphone,#AFLCrowsPower Live ladder is the stupidest crap ever.,2009-02-24 03:45:50,Machines.,76,We sleep inside this machine.,,#AFLCrowsPower,2021-08-07 12:16:10.089293,Australia,0.94272166,0.049977,0.0073012924
1423980805538291717,2021-08-07 12:14:14,,en,0,Twitter for iPhone,http://twitter.com/download/iphone,"Trying to cut out the toxic relationships in my life, yet here I am again, spending another Saturday night watching… https://t.co/GC2HZ2GKGu",2014-05-17 12:32:08,Isaac Wiles,159,,Wurundjeri Land,#AFLCrowsPower,2021-08-07 12:16:10.089293,Australia,0.75000304,0.22928855,0.020708404
1423980803013242880,2021-08-07 12:14:14,"aflcrowspower, showdown50",in,0,Twitter for iPhone,http://twitter.com/download/iphone,"Ryan Burton:

#aflcrowspower #showdown50 https://t.co/9RgJNAddII",2009-07-23 10:07:36,Joshua,281,"26, ADL | @PAFC | @JuventusFC",,#AFLCrowsPower,2021-08-07 12:16:10.089293,Australia,0.06641078,0.88346094,0.050128385
1423980704837238785,2021-08-07 12:13:50,AFLCrowsPower,en,0,Twitter for Android,http://twitter.com/download/android,#AFLCrowsPower all the best in September power.,2012-03-04 11:15:34,G,115,,Peramangk Country,#AFLCrowsPower,2021-08-07 12:16:10.089293,Australia,0.0022120501,0.10304839,0.8947396
1423980543394205696,2021-08-07 12:13:12,AFLCrowsPower,en,0,Twitter for iPhone,http://twitter.com/download/iphone,"Rozee, throw after throw after throw, any chance of a proper handball? 
#AFLCrowsPower",2011-05-29 14:58:31,paul,1129,"43. NMFC, LFC, sports, music, poetry, poker.","Perth, Australia",#AFLCrowsPower,2021-08-07 12:16:10.089293,Australia,0.10411599,0.8476641,0.04821993
1423980531172085762,2021-08-07 12:13:09,AFLCrowsPower,en,0,Twitter for Android,http://twitter.com/download/android,Stupid free! Always does that. #AFLCrowsPower,2021-07-19 03:32:45,lucas,331,@wwe 🤼   @miamiheat 🏀 @realmadrid ⚽️ @DustinPoirier @stevesmith49 🏏 @rafaelnadal 🎾 @yaonlylivvonce 👅 @Miamidolphins 🏈 @westendredbacks 🏏 @Anakonjuh 🎾,,#AFLCrowsPower,2021-08-07 12:16:10.089293,Australia,0.78829455,0.1759845,0.03572097
1423980496476770306,2021-08-07 12:13:01,AFLCrowsPower,en,0,Twitter for iPhone,http://twitter.com/download/iphone,Proud of the the @Adelaide_FC performance tonight. Port will likely finish top 4 but not impressive at all #AFLCrowsPower,2009-10-25 01:41:26,Christian Sloniec,66,Adelaide Crows | Pittsburgh Steelers | Bolton Wanderers,,#AFLCrowsPower,2021-08-07 12:16:10.089293,Australia,0.04806761,0.17697608,0.77495635
1423980460724555781,2021-08-07 12:12:52,,en,0,Twitter for iPhone,http://twitter.com/download/iphone,"Insanity: Repeating the same process, expecting a different outcome.
Or…
Long-bombing to within reach of Aliir Alii… https://t.co/tfNiKK3bYv",2021-01-02 17:52:52,RashadInOz-2020,0,"Tribe:Elder-geek. 
Important:Compassion/Tolerance. 
Loves:Music/Curiosity/Learning/Words/Art/Tech/Animals/Smiles. 
Hates: Injustice/Cruelty.
A stroke survivor",Melbourne in the land of Oz,#AFLCrowsPower,2021-08-07 12:16:10.089293,Australia,0.7392322,0.24569756,0.015070249
1423980331430940676,2021-08-07 12:12:21,AFLCrowsPower,en,0,Twitter for iPhone,http://twitter.com/download/iphone,Fucking umpires don’t pay basic frees all night and wait till Scum hit the front to start paying pissy ones #AFLCrowsPower,2010-10-23 07:41:48,Greg small,24,,,#AFLCrowsPower,2021-08-07 12:16:10.089293,Australia,0.9428365,0.049930353,0.007233212
1423980014249205762,2021-08-07 12:11:06,AFLCrowsPower,en,0,Twitter for iPhone,http://twitter.com/download/iphone,The crows are filth  #AFLCrowsPower,2009-09-06 07:30:08,Joe,185,Sic semper tyrannis,"Victoria, Australia",#AFLCrowsPower,2021-08-07 12:16:10.089293,Australia,0.93493843,0.056993335,0.008068186
1423979998889734149,2021-08-07 12:11:02,AFLCrowsPower,en,0,Twitter for Android,http://twitter.com/download/android,Aliir Aliir for showdown medal surely. What a match winner. @PAFC #AFLCrowsPower,2016-01-08 00:04:55,Daniel,4,,,#AFLCrowsPower,2021-08-07 12:16:10.089293,Australia,0.0057622287,0.15043367,0.8438041
1423979996507361291,2021-08-07 12:11:02,AFLCrowsPower,en,0,Twitter for iPhone,http://twitter.com/download/iphone,Give him the medal. #AFLCrowsPower https://t.co/1jXe335IIx,2011-03-24 00:57:11,Jase Kemp,1084,Sport | News reporter @10NewsFirstADL Jkemp@networkten.com.au @PressBoxEP,"South Australia, Australia",#AFLCrowsPower,2021-08-07 12:16:10.089293,Australia,0.032092635,0.5507923,0.4171151
1423979943625564162,2021-08-07 12:10:49,"weareportadelaide, AFLCrowsPower",en,2,Twitter for iPhone,http://twitter.com/download/iphone,"RT @PAFC: 😤 CHARLIE 😤

⚡ 7.11 (53)
🇹🇩 6.8 (44)

#weareportadelaide 
#AFLCrowsPower https://t.co/iefytLxQYI",2012-09-06 07:30:06,WoodyAU🦏,101,Degree in Business (Marketing) @sixers @ManCity @PAFC,Australia,#AFLCrowsPower,2021-08-07 12:16:10.089293,Australia,0.25855622,0.6627778,0.078666
