tweet_id,tweet_datetime,tweet_hashtags,tweet_language,retweet_count,tweet_source,tweet_source_url,tweet_text,user_created_datetime,user_name,user_followers_count,user_description,user_location,searched_by_hashtag,searched_at_datetime,searched_hashtag_country,Roberta_neg,Roberta_neu,Roberta_pos
1431591313389015049,2021-08-28 12:15:41,ENGvsIND,en,0,Twitter for Android,http://twitter.com/download/android,"The new day ended with a bad mood.
#ENGvsIND
But we r happy cos our wall is back @cheteshwar1

Comeback hard boys… https://t.co/58kz47lL4U",2021-05-01 04:53:27,Tuluri Alex Kingley,7,just wanted to serve people 🤘🏻❤🤘🏻,,#ENGvsIND,2021-08-28 12:15:30.414573,Australia,0.036634162,0.20746699,0.7558988
1431591309488185348,2021-08-28 12:15:40,,ml,0,Twitter Web App,https://mobile.twitter.com,ഇന്ത്യയ്‌ക്കെതിരെയുള്ള മൂന്നാം ടെസ്റ്റ് മത്സരത്തിൽ 5  വിക്കറ്റ് നേടി ഇംഗ്ലണ്ട് ഫാസ്റ്റ് ബൗളർ ഒലി റോബിൻസൺ തൻ്റെ മിക… https://t.co/GGcxrSxUaq,2021-08-21 12:14:03,Malayalam Cricket News,21,"◆ Cricket Updates
● ക്രിക്കറ്റുമായി ബന്ധപ്പെട്ട എല്ലാ കാര്യങ്ങളും നമ്മുടെ സ്വന്തം മലയാളത്തിൽ❤️
◆ Malayalam Cricket Podcast🎙️⬇️","Kerala, India",#ENGvsIND,2021-08-28 12:15:30.414573,Australia,0.12578431,0.8299417,0.04427397
1431591306925514758,2021-08-28 12:15:39,,en,34,Twitter for Android,http://twitter.com/download/android,"RT @SportzFirst: ""The English knew I meant business and got scared and called for security, "" - India's favourite 12th man @BMWjarvo speaks…",2010-05-05 10:28:12,Kabilan,360,Not Not Say When,"Pondicherry, India",#ENGvsIND,2021-08-28 12:15:30.414573,Australia,0.24606447,0.67135334,0.08258218
1431591304866058245,2021-08-28 12:15:39,ENGvsIND,en,0,Twitter for Android,http://twitter.com/download/android,"Had Pujara not got out , the inevitability would have been delayed ...#ENGvsIND",2021-05-06 04:12:43,AkshayModernPradhan🇮🇳,43,Cosmopolitan in nature . I give as good as I get ! Retweet is not an endorsement !! It's my 8th attempt to stay on Twitter . Twitter loves to ban my accounts .,,#ENGvsIND,2021-08-28 12:15:30.414573,Australia,0.32753468,0.64101094,0.031454433
1431591301942706180,2021-08-28 12:15:38,EngvsInd,en,3,Twitter for Android,http://twitter.com/download/android,"RT @Param63465581: Match Gaya Bhaad Mein. Jaldi Out Ho, Long Weekend Enjoy Karenge... #EngvsInd https://t.co/Gx0Q9SHv0s",2011-05-07 08:53:01,DevinedSoul,96,Screenwriter. Love Realistic stories. Proud to be followed by Office of Piyush Goyal Ji,"Mumbai, India",#ENGvsIND,2021-08-28 12:15:30.414573,Australia,0.0070606642,0.48326054,0.5096788
1431591298205720578,2021-08-28 12:15:37,ENGvsIND,ar,1,Twitter for iPhone,http://twitter.com/download/iphone,RT @saqibbuch: بهادت كي شرمناك هار اود كشمير مين خوشي لهر. #ENGvsIND,2010-01-04 18:24:31,Osman,2638,My Location is enough to narrate my Story!,Kashmir,#ENGvsIND,2021-08-28 12:15:30.414573,Australia,0.14999561,0.8142693,0.0357351
1431591287686369289,2021-08-28 12:15:35,ENGvsIND,en,0,Twitter for Android,http://twitter.com/download/android,"Another collapse !
#ENGvsIND",2012-12-10 16:16:40,M.Ammar Iqbal Thakur,90,"FMH '21

Cricket | music | culture | politics | history",Lahore,#ENGvsIND,2021-08-28 12:15:30.414573,Australia,0.7199771,0.2573043,0.022718575
1431591282447634432,2021-08-28 12:15:34,ENGvsIND,en,37,Twitter for Android,http://twitter.com/download/android,"RT @AvengerReturns: We give all credit to Virat Kohli when India wins, and blame other batsmen or bowlers when india loses. #ENGvsIND",2020-11-29 09:52:28,Rana Maaz,14,I am honest person,,#ENGvsIND,2021-08-28 12:15:30.414573,Australia,0.13655037,0.6618581,0.20159154
1431591273090076674,2021-08-28 12:15:31,"ENGvsIND, INDvsEND",en,59,Twitter for Android,http://twitter.com/download/android,"RT @gutka_wala_: Pic1: Pant in India &amp; Australia.

Pic2: Pant in England.

#ENGvsIND #INDvsEND https://t.co/W5a642GwBV",2020-01-25 07:10:46,cn,28,,,#ENGvsIND,2021-08-28 12:15:30.414573,Australia,0.092133276,0.8676337,0.040233057
1431591271219466241,2021-08-28 12:15:31,"Blackburn, TonyMowbray",en,0,Twitter for iPhone,http://twitter.com/download/iphone,"Might still have time now to nip up to the Riverside to see us take on #Blackburn and the living god, #TonyMowbray… https://t.co/wnHALbDH9J",2011-03-21 16:25:58,Pete Bowyer,1125,Personal take on politics🌹#NeverCorbyn & footy #BORO 'Spins the truth the way jugglers spin plates' Will Self ‘A glorified troll’ OJ ‘hidden agenda’ Jo Maughm,Teesside & Putney,#ENGvsIND,2021-08-28 12:15:30.414573,Australia,0.009700179,0.6760818,0.314218
