tweet_id,tweet_datetime,tweet_hashtags,tweet_language,retweet_count,tweet_source,tweet_source_url,tweet_text,user_created_datetime,user_name,user_followers_count,user_description,user_location,searched_by_hashtag,searched_at_datetime,searched_hashtag_country,Roberta_neg,Roberta_neu,Roberta_pos
1423981331768254465,2021-08-07 12:16:20,"Boomers, Tokyo2020",en,0,Twitter for iPhone,http://twitter.com/download/iphone,34 points now for @Patty_Mills give him a medal now #Boomers #Tokyo2020 https://t.co/d83HTKJEUi,2011-06-07 23:09:43,Terry Kennedy,8363,"Former media type from Radio & TV now in racing as GM of Commercial for miRunners, miEvereset & Proud Ambassador-Mercedes Benz Parramatta & Ambassador Travel","Sydney, New South Wales",#Boomers,2021-08-07 12:16:10.089293,Australia,0.0068912427,0.5228461,0.47026265
1423981301770571781,2021-08-07 12:16:13,"Boomers, Tokyo2020",en,0,Twitter for iPhone,http://twitter.com/download/iphone,#Boomers #Tokyo2020 Still waiting for Goulding to explode.,2013-04-12 02:56:56,DJ,29,,@glen20shuffler,#Boomers,2021-08-07 12:16:10.089293,Australia,0.24181591,0.6431491,0.115035094
1423981298515800066,2021-08-07 12:16:12,"Boomers, Australia, Olympics, Tokyo2020, Slovenia",en,0,Twitter for iPhone,http://twitter.com/download/iphone,"Patty has 34 points, next closest is Landale with 14… Wow #Boomers #Australia #Olympics #Tokyo2020 #Slovenia… https://t.co/87D8u58YCo",2009-10-19 21:57:35,Timmie Fielder,203,"Be Excellent To Each Other!! Love your Family, Love your Friends!! Be a good Human!! #LetsGoPens🐧🐬⚡️Pittsburgh 💛🖤","Melbourne, AUSTRALIA",#Boomers,2021-08-07 12:16:10.089293,Australia,0.0059527927,0.2374528,0.7565944
1423981296519286784,2021-08-07 12:16:12,"Boomers, AUSvSLO",en,0,Twitter for Android,http://twitter.com/download/android,Patty's step! Poetry! #Boomers #AUSvSLO,2013-11-12 09:51:37,Steve White,50,"Business Analyst by trade, life analyst by nature. Welcome to the sometimes controversial reflections of Bra.",,#Boomers,2021-08-07 12:16:10.089293,Australia,0.009686559,0.45410258,0.53621083
1423981145767649283,2021-08-07 12:15:36,boomers,en,0,Twitter Web App,https://mobile.twitter.com,#boomers Dick Jonessss!,2020-07-29 12:05:13,VongSabadang,26,The Man with Two Brians.,"Brisbane, Queensland",#Boomers,2021-08-07 12:16:10.089293,Australia,0.23625094,0.6004123,0.16333674
1423981069611638790,2021-08-07 12:15:17,"Boomers, couchgames, Tokyo2020, 7olympics",en,0,Twitter for Android,http://twitter.com/download/android,I hate some of these camera angles #Boomers #couchgames #Tokyo2020 #7olympics,2012-07-23 11:57:35,Emma,749,"Hoarder of stationery supplies, trying to find a good sandwich, watching and tweeting about TV, Aus. Politics and sport","Newcastle, NSW",#Boomers,2021-08-07 12:16:10.089293,Australia,0.9665474,0.029634036,0.0038185003
1423981012367806467,2021-08-07 12:15:04,boomers,en,0,Twitter for iPhone,http://twitter.com/download/iphone,HOLD ON LADS #boomers @Patty_Mills https://t.co/ijTTzqetdo,2009-01-23 19:32:36,Chris O'Keeffe,201,Optometrist,"Naarm, Wurundjeri land",#Boomers,2021-08-07 12:16:10.089293,Australia,0.10030537,0.78042245,0.119272165
1423980974774226946,2021-08-07 12:14:55,,en,1,Twitter for iPhone,http://twitter.com/download/iphone,RT @AStilesAuthor: This has to be the most timely Facebook memory notification that's ever existed. As true tonight as it was 9 years ago a…,2011-05-08 08:48:23,Jen Lee,709,R.N retirement due to work injury! Foxtel & free to air. Mum of 2 & grandmother of 3,Victoria Australia ,#Boomers,2021-08-07 12:16:10.089293,Australia,0.0052693016,0.19060615,0.80412453
1423980942176047105,2021-08-07 12:14:47,"Boomers, PattyMills",en,0,Twitter Web App,https://mobile.twitter.com,"#Boomers, #PattyMills getting it done!",2014-12-22 16:49:48,Gareth Campbell,6,"Pushing way into game making.
Profile image care of Baraayas from DeviantArt.",,#Boomers,2021-08-07 12:16:10.089293,Australia,0.0041105943,0.21794996,0.77793944
1423980858612932611,2021-08-07 12:14:27,"Boomers, Tokyo2020",und,0,Twitter for iPhone,http://twitter.com/download/iphone,go #Boomers #Tokyo2020,2015-11-28 00:03:12,Shahrzad RG,188,"Information Systems researcher, Vampire, loves natural enviro and visual arts, original music and genuine people, researches enviro impact of processes",Earth,#Boomers,2021-08-07 12:16:10.089293,Australia,0.0196816,0.67345345,0.30686498
