tweet_id,tweet_datetime,tweet_hashtags,tweet_language,retweet_count,tweet_source,tweet_source_url,tweet_text,user_created_datetime,user_name,user_followers_count,user_description,user_location,searched_by_hashtag,searched_at_datetime,searched_hashtag_country,Roberta_neg,Roberta_neu,Roberta_pos
1423981416283480067,2021-08-07 12:16:40,"SaturdayMotivation, ValimaiFirstSingle, NaangaVeraMaari",en,756,Twitter for Android,http://twitter.com/download/android,"RT @TicketNew: 🕺⚡BLAST YOUR SPEAKERS! 🥁🔥 #SaturdayMotivation

#ValimaiFirstSingle reaches whooping 12M+ views !🤩
 
#NaangaVeraMaari➡️https:…",2021-02-15 15:42:04,Venkat Thala,3,,,#SaturdayMotivation,2021-08-07 12:16:10.089293,United States,0.0056321025,0.29353896,0.7008289
1423981397560135688,2021-08-07 12:16:36,"Saturday, SaturdayVibes, SaturdayMorning, SaturdayThoughts, SaturdayMotivation, nature, naturelover",en,3,Twitter Web App,https://mobile.twitter.com,"RT @correachris_: #Saturday 
#SaturdayVibes 
#SaturdayMorning 
#SaturdayThoughts 
#SaturdayMotivation 
#nature 
#naturelover 
#naturephotog…",2017-08-17 22:03:16,"Rihilism, Esq., Professional Dilettante 🏳️‍🌈",343,"Hon. Prof. Dilettantory Studies, Tweeter U (Intertubes ext. campus)... amateur pics. pics own/unless indicated. he/him/his #EndTheStigma #gardenvicariously","Ioway, Midwest, U.S.",#SaturdayMotivation,2021-08-07 12:16:10.089293,United States,0.013742964,0.6472143,0.33904272
1423981321861451776,2021-08-07 12:16:18,"masonic, freemason, freemasonry, masons, freemason",en,0,IFTTT,https://ifttt.com,"The Square Magazine #masonic update RT: @EP_417… #freemason #freemasonry #masons... Just be one!!
#freemason… https://t.co/EI6xp28wQ6",2020-01-16 17:30:30,The Square Magazine,2542,International #Masonic Magazine for All #Freemasons. Current issue out now. Free to read on all mobile devices. Just click ⬇️⬇️,,#SaturdayMotivation,2021-08-07 12:16:10.089293,United States,0.3081696,0.59882325,0.09300716
1423981305327276032,2021-08-07 12:16:14,SaturdayMotivation,hi,1,Twitter for Android,http://twitter.com/download/android,"RT @Taniya79075848: #SaturdayMotivation
दहेज मुक्त भारत की ओर बढ़ते कदम।

 संत रामपाल जी महाराज जी के शिष्य कर रहे दहेज मुक्त विवाह। https:…",2021-06-24 05:34:11,Taniya,11,Bhakti,,#SaturdayMotivation,2021-08-07 12:16:10.089293,United States,0.13072988,0.8310598,0.038210288
1423981301497942030,2021-08-07 12:16:13,"Kabir_Is_God, SaturdayMotivation",en,1,Twitter for Android,http://twitter.com/download/android,"RT @Kuldeep65976814: #Kabir_Is_God
#SaturdayMotivation

Satlok true emancipation is only achieved on preaching satlok, it has also been cal…",2020-02-07 13:55:17,Sharu Das,800,"Jai ho bandi chor ki,
sat saheb",,#SaturdayMotivation,2021-08-07 12:16:10.089293,United States,0.023818271,0.65894085,0.31724086
1423981292077686787,2021-08-07 12:16:10,,de,1,Twitter for Android,http://twitter.com/download/android,"RT @motivation_DE_: ""Das Leben wirft uns ständig Bälle zu. Wir können ihnen ausweichen, sie fangen oder von ihnen getroffen werden.""
— Budd…",2016-01-14 17:37:13,FantasticErdbeerkäse @🏡+😷,570,"Ich feiere mich selbst und singe mich selbst, und was ich an mir akzeptiere, sollst auch du akzeptieren. - Walt Whitman (1819-1892), US-amerikanischer Lyriker",#Freitagsmotiv ,#SaturdayMotivation,2021-08-07 12:16:10.089293,United States,0.12018827,0.81640714,0.06340461
1423981279788388357,2021-08-07 12:16:08,"they, never, success, earned, SaturdayMotivation",en,0,Twitter for Android,http://twitter.com/download/android,"#they are #never giving away #success. It must be #earned. ""Sir Earl""
https://t.co/kWvz03cSLm 
#SaturdayMotivation… https://t.co/nDCbQsaRZN",2010-01-11 04:49:42,Sir -Earl Bell,383,,"chicago,Ill",#SaturdayMotivation,2021-08-07 12:16:10.089293,United States,0.07133745,0.569348,0.3593146
1423981266827988997,2021-08-07 12:16:04,MHHSBD,en,7,Twitter for iPhone,http://twitter.com/download/iphone,"RT @BadgerCrafty: Crafty Badger loves the Beatles and has been designing a new Let it Bee range 🐝 … 

👉 https://t.co/tKLy7H8kV7

#MHHSBD #O…",2021-03-09 13:43:00,My Helpful Hints Small Business Directory,709,#MHHSBD Admin Team @MyHelpfulHints_ 💡 @Ness_SeaGlass 🦕 @GlassCrafty 🌸 @ChapelSoap 🛀 @TwystedRoots 🌿,Everywhere on your timeline,#SaturdayMotivation,2021-08-07 12:16:10.089293,United States,0.004174415,0.17458943,0.8212362
1423981222955520008,2021-08-07 12:15:54,"freemason, marcusaurelius, beithers, goodmen, SaturdayMotivation",en,1,Stoicism,https://help.twitter.com/en/using-twitter/how-to-tweet#source-labels,"RT @EP_417: Just be one!!
#freemason #marcusaurelius #beithers #goodmen #SaturdayMotivation https://t.co/SU9IJQg8Nk",2020-12-21 15:54:10,StoicismGuru,639,Follow us and we will retweet your stoic quotes. Community for stoics.,,#SaturdayMotivation,2021-08-07 12:16:10.089293,United States,0.038303025,0.444945,0.51675195
1423981199844954119,2021-08-07 12:15:48,,en,8,Twitter for iPhone,http://twitter.com/download/iphone,"RT @BadgerCrafty: Crafty Badger has been designing with Morning Dawn being our colourful collection to be added for summer

👉 https://t.co/…",2021-03-09 13:43:00,My Helpful Hints Small Business Directory,709,#MHHSBD Admin Team @MyHelpfulHints_ 💡 @Ness_SeaGlass 🦕 @GlassCrafty 🌸 @ChapelSoap 🛀 @TwystedRoots 🌿,Everywhere on your timeline,#SaturdayMotivation,2021-08-07 12:16:10.089293,United States,0.0022797454,0.4474505,0.5502698
1423981186175496193,2021-08-07 12:15:45,"Kabir_is_Supreme_God, GodMorningSaturday, SaturdayMotivation, सत_भक्ति_संदेश, पूर्णगुरु_की_पहचान",hi,10,Twitter for Android,http://twitter.com/download/android,"RT @NareshS43783027: 🙏🌹🙏
#Kabir_is_Supreme_God 
#GodMorningSaturday
#SaturdayMotivation
#सत_भक्ति_संदेश 
#पूर्णगुरु_की_पहचान 
#AuspiciousAu…",2021-07-25 09:53:31,Rajbirkhaliya,168,Honesty is the best policy,,#SaturdayMotivation,2021-08-07 12:16:10.089293,United States,0.031687625,0.70153385,0.26677844
1423981182119723011,2021-08-07 12:15:44,"SaturdayVibes, SaturdayMotivation",en,0,Twitter for Android,http://twitter.com/download/android,"A man has reached middle age when he is warned to slow down by his doctor, instead of the police.
#SaturdayVibes
#SaturdayMotivation",2021-04-27 15:55:39,Self Development Post™,76,We are committed to helping you achieve the goals and lifestyle you want…while having incredible balance and joy in your life...,"New York, USA",#SaturdayMotivation,2021-08-07 12:16:10.089293,United States,0.38125017,0.55292374,0.06582603
1423981179934543873,2021-08-07 12:15:44,"CommunityShield, LCFC, MCFC",en,0,Hootsuite Inc.,https://www.hootsuite.com,"🚀 WILLIAM HILL HUGE BOOST 🚀

60/1 Leicester to win the Community Shield (90 mins)!

#CommunityShield #LCFC #MCFC… https://t.co/Da2cC342JZ",2018-06-09 09:39:10,Bet And Skill 💰 Offers Club,282,"Horse #racing and football predictions. Tips and strategies about #betting, #slots, #poker, #bingo and #casino online. *** 18+ https://t.co/0WiNwt5hky  ***",lo,#SaturdayMotivation,2021-08-07 12:16:10.089293,United States,0.010810062,0.45822272,0.5309672
1423981177791082504,2021-08-07 12:15:43,SaturdayMotivation,hi,1,Twitter for Android,http://twitter.com/download/android,"#SaturdayMotivation
दहेज मुक्त भारत की ओर बढ़ते कदम।

 संत रामपाल जी महाराज जी के शिष्य कर रहे दहेज मुक्त विवाह। https://t.co/SwfvwDEGBa",2021-06-24 05:34:11,Taniya,11,Bhakti,,#SaturdayMotivation,2021-08-07 12:16:10.089293,United States,0.1288714,0.82732695,0.043801658
1423981160728829963,2021-08-07 12:15:39,"OlympicGames, Olympics",en,0,Twitter Web App,https://mobile.twitter.com,"I oppose professional (NBA players) in the #OlympicGames.
The #Olympics are for genuine athletes, not business men… https://t.co/cnAgfDkSAD",2021-03-16 18:21:19,Julian,23,"Global citizen/expat, published writer, addicted to travel, fitness, & writing.
Created #WisdomIsSupremacy  DM open 
Some live to succeed. Success is my living.",Creating the Human Condition,#SaturdayMotivation,2021-08-07 12:16:10.089293,United States,0.82944036,0.1595859,0.010973737
