tweet_id,tweet_datetime,tweet_hashtags,tweet_language,retweet_count,tweet_source,tweet_source_url,tweet_text,user_created_datetime,user_name,user_followers_count,user_description,user_location,searched_by_hashtag,searched_at_datetime,searched_hashtag_country,Roberta_neg,Roberta_neu,Roberta_pos
1423981323367055361,2021-08-07 12:16:18,"AFLSaintsSwans, bloods",en,0,Twitter for iPhone,http://twitter.com/download/iphone,Swans were due. Been a tough few weeks on the road. Reset for the run to finals #AFLSaintsSwans #bloods,2013-12-23 09:07:46,Cam Reddin,1345,25 | 2GB Producer w/ Ben Fordham + Reporter/Presenter | Breaking Politics podcast | I can do all things through Christ who strengthens me | 0407 893 854,"Sydney, Australia",#AFLSaintsSwans,2021-08-07 12:16:10.089293,Australia,0.27599305,0.6225051,0.10150181
1423981321085329415,2021-08-07 12:16:17,AFLSaintsSwans,en,0,Twitter for iPhone,http://twitter.com/download/iphone,"Mister Higgins

❤️🤍🖤

 #AFLSaintsSwans",2013-04-07 12:03:18,Bruce Eva,2627,"@3AW693, @3AWisfootball, boxing & cricket commentator. Journalist, author & MC. Saints tragic (St Kilda ❤️🤍🖤, New Orleans ⚜️⚜️⚜️, Southampton ❤️🤍).","Melbourne, Australia",#AFLSaintsSwans,2021-08-07 12:16:10.089293,Australia,0.0066798064,0.27068084,0.7226393
1423981306082336768,2021-08-07 12:16:14,,en,0,TweetDeck,https://about.twitter.com/products/tweetdeck,"Another standout performance from Cal Wilkie keeping Buddy to 1 goal. 
I wonder when AA selectors will take notice?… https://t.co/3cSZxS2CTD",2010-05-10 14:53:20,Andy Rosos,196,Sports Journalism Grad - Editor at https://t.co/yxO6el8Tkq - Once averaged 15.40 in a 2nd XI Premiership season,Australia,#AFLSaintsSwans,2021-08-07 12:16:10.089293,Australia,0.005654793,0.31597474,0.6783704
1423981279603613697,2021-08-07 12:16:08,AFLSaintsSwans,en,0,TweetDeck,https://about.twitter.com/products/tweetdeck,"FULL TIME!

A big win for the Saints against the Swans tonight.

#AFLSaintsSwans",2010-03-11 03:59:14,AFL Nation,80200,"Australia’s most widely syndicated AFL broadcast. 

Stream audio of every AFL game live at https://t.co/YQ54xC7PJV",Melbourne,#AFLSaintsSwans,2021-08-07 12:16:10.089293,Australia,0.002204052,0.12982681,0.8679691
1423981179028402179,2021-08-07 12:15:44,AFLSaintsSwans,en,0,Twitter for iPhone,http://twitter.com/download/iphone,Cats played woefully last night while Saints are on fire tonight! Next week at the Cattery should interesting 😇😺#AFLSaintsSwans,2015-05-16 01:16:47,Chloe Hughes,345,"loves watching films, reading books, sharing stories and ideas, enjoying good food and wine 📚📖🍽🍷☕️🧁",sale victoria,#AFLSaintsSwans,2021-08-07 12:16:10.089293,Australia,0.0027110379,0.047177587,0.9501113
1423981123583971336,2021-08-07 12:15:30,"PrideGame, AFLSaintsSwans",en,0,Twitter Web App,https://mobile.twitter.com,Well done @stkildafc on an incredible game! #PrideGame #AFLSaintsSwans,2018-02-10 00:37:39,Pride Cup,496,"Pride Cup celebrates inclusion and diversity for LGBTI people in sport. Any sporting club can hold a Pride Cup, get in touch to find out more.",Australia,#AFLSaintsSwans,2021-08-07 12:16:10.089293,Australia,0.0014262155,0.017797066,0.9807767
1423981084392361986,2021-08-07 12:15:21,AFLSaintsSwans,en,0,Twitter for Android,http://twitter.com/download/android,A much improved game from Zac Jones tonight using his energy for good . #AFLSaintsSwans,2010-03-25 06:14:09,R A D A R,116,Develop your instincts before you follow them,Brisbane QLD Australia,#AFLSaintsSwans,2021-08-07 12:16:10.089293,Australia,0.0012833718,0.038698576,0.96001804
1423981032882069505,2021-08-07 12:15:09,"aflsaintsswans, AFLCrowsPower",en,0,Twitter for Android,http://twitter.com/download/android,"Outta nowhere the top four is set! 

#aflsaintsswans #AFLCrowsPower",2009-12-01 04:12:35,Tim Michell,8323,Talk a lot of #supercoach. Not all that good at it.,,#AFLSaintsSwans,2021-08-07 12:16:10.089293,Australia,0.05553471,0.577241,0.36722434
1423981014750167046,2021-08-07 12:15:04,AFLSaintsSwans,en,0,Twitter for iPhone,http://twitter.com/download/iphone,How does an ex-StKilda player get to umpire a Saints game??? Just sayin.  #AFLSaintsSwans,2011-03-08 00:34:36,Stevie Lee,14,.,,#AFLSaintsSwans,2021-08-07 12:16:10.089293,Australia,0.45742303,0.5158322,0.026744863
1423980993992552448,2021-08-07 12:14:59,AFLSaintsSwans,en,0,Twitter for Android,http://twitter.com/download/android,"Just staying now for the Razor chair off the ground and the appreciation applause from the crowd. 

#AFLSaintsSwans",2011-05-03 10:22:41,Brian Smith,147,What doesn't kill you will surely make you so weak that the next thing will surely kill you.,"Melbourne, Victoria",#AFLSaintsSwans,2021-08-07 12:16:10.089293,Australia,0.012529822,0.424742,0.56272817
1423980864266854401,2021-08-07 12:14:28,AFLSaintsSwans,en,0,Twitter for iPhone,http://twitter.com/download/iphone,#AFLSaintsSwans Dunstan is continuing to have a good season,2010-10-06 06:35:26,mick,74,,Deniliquin,#AFLSaintsSwans,2021-08-07 12:16:10.089293,Australia,0.0023082548,0.082199484,0.91549224
