tweet_id,tweet_datetime,tweet_hashtags,tweet_language,retweet_count,tweet_source,tweet_source_url,tweet_text,user_created_datetime,user_name,user_followers_count,user_description,user_location,searched_by_hashtag,searched_at_datetime,searched_hashtag_country,Roberta_neg,Roberta_neu,Roberta_pos
1429054680424796173,2021-08-21 12:16:01,melbourneprotest,en,1108,Twitter Web App,https://mobile.twitter.com,"RT @TheInsiderPaper: JUST IN 🚨 People in Melbourne’s anti lockdown protest chanting “Freedom, Freedom” #melbourneprotest

https://t.co/j1hC…",2021-03-22 04:33:40,時空旅人,18,Light worker from Taiwan Rep 大員國。,,#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.23000379,0.68304783,0.08694836
1429054671054848009,2021-08-21 12:15:58,Melbourne,fr,1551,Twitter for iPhone,http://twitter.com/download/iphone,RT @AnonymeCitoyen: Des manifestants contre le confinement forcent un barrage de police à #Melbourne en Australie. Des affront*ments éclate…,2015-09-10 16:38:35,Mounette,5663,,,#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.29468027,0.6778703,0.027449517
1429054635139031040,2021-08-21 12:15:50,,nl,31,Twitter for iPhone,http://twitter.com/download/iphone,RT @Kees71234: 🇦🇺 Melbourne. Nog meer schendingen van de mensenrechten door de politie in Melbourne tijdens de anti-lockdown demonstratie.…,2011-05-19 13:15:51,EssentieelNU 🎗,1339,Geen technocratische totalitarisme | Friend of Catalan Republic,,#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.12212441,0.84073615,0.03713944
1429054635138895881,2021-08-21 12:15:50,Melbourneprotest,en,3150,Twitter for iPhone,http://twitter.com/download/iphone,"RT @TheInsiderPaper: JUST 🚨 Chaotic scenes as protesters break through police barricades in Melbourne, Australia 

#Melbourneprotest #sydne…",2021-05-09 20:41:19,Cryptor₿ronco Unvaxxed,108,"#bitcoin #ethereum #chainlink, eternal pessimist, shitposter, pronouns: Bull/Bear. I don’t care about your feelings",Commie Country formally the US,#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.3278552,0.6127174,0.05942742
1429054630743449603,2021-08-21 12:15:49,Melbourneprotest,en,3150,Twitter Web App,https://mobile.twitter.com,"RT @TheInsiderPaper: JUST 🚨 Chaotic scenes as protesters break through police barricades in Melbourne, Australia 

#Melbourneprotest #sydne…",2013-09-20 20:58:52,Sunny Flowers,5414,Home Is Where The Heart Is....,Florida,#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.3278552,0.6127174,0.05942742
1429054627748749315,2021-08-21 12:15:48,Melbourneprotest,en,3150,Twitter for Android,http://twitter.com/download/android,"RT @TheInsiderPaper: JUST 🚨 Chaotic scenes as protesters break through police barricades in Melbourne, Australia 

#Melbourneprotest #sydne…",2008-12-03 01:12:11,Frank Carr,3203,"Computer Programmer and Web Designer specializing in C#/ASP.NET/MVC. Also into politics, dogs, cats, macaws and guitars.","Atlanta, GA USA",#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.3278552,0.6127174,0.05942742
1429054624783159297,2021-08-21 12:15:47,melbourneprotest,en,0,Twitter Web App,https://mobile.twitter.com,#melbourneprotest Evil. https://t.co/szf3Q8hwwB,2017-08-25 13:15:38,Brett Johnson,85,,"Melbourne, Victoria",#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.4536001,0.5161271,0.030272795
1429054622266712067,2021-08-21 12:15:47,,en,277,Twitter for iPhone,http://twitter.com/download/iphone,RT @adamwasere: If you’re an employer and any of your employees are part of this you should be firing them immediately. Let’s hope every on…,2011-08-08 23:06:32,Samantha Brown,314,Purveyor of fine wines. Anti-Vaxxers will be sworn at. JK Rowling is not transphobic. Likes and retweets not necessarily an endorsement. Call me Sam.😷,,#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.70775557,0.28011176,0.012132653
1429054619376754688,2021-08-21 12:15:46,,en,0,Twitter for iPhone,http://twitter.com/download/iphone,Lets put this into perspective.. you are protesting about being in lockdown.. imagine really not having a choice li… https://t.co/sS9XXPuBgX,2013-11-14 05:33:48,Tunku Adhikari,500,I am a Dad 1st. My boys will always be my greatest achievement. A Red all my life. Fashion lecturer #mufc🔴🇾🇪🔴,,#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.605428,0.3643286,0.030243352
1429054616168173569,2021-08-21 12:15:45,Melbourneprotest,en,3150,Twitter Web App,https://mobile.twitter.com,"RT @TheInsiderPaper: JUST 🚨 Chaotic scenes as protesters break through police barricades in Melbourne, Australia 

#Melbourneprotest #sydne…",2009-03-31 00:01:06,Dana Lewis Bible,1280,"Would you allow certain Freedoms of Other Americans to be surrendered to the government, if the Freedoms you enjoy were among those Others?",,#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.3278552,0.6127174,0.05942742
1429054593292455937,2021-08-21 12:15:40,Melbourneprotest,en,28,Twitter for iPhone,http://twitter.com/download/iphone,RT @delmacgirl: #Melbourneprotest All you F'kin morons https://t.co/zAsA6bPbm2,2018-12-10 18:12:49,PaulJohnston95,185,"BioWare fan, counting the days until Dragon Age 4 comes out",United Kingdom,#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.9131171,0.07933301,0.0075499164
1429054578604093449,2021-08-21 12:15:36,Melbourneprotest,en,3150,Twitter for iPad,http://twitter.com/#!/download/ipad,"RT @TheInsiderPaper: JUST 🚨 Chaotic scenes as protesters break through police barricades in Melbourne, Australia 

#Melbourneprotest #sydne…",2021-05-23 19:16:19,Agent J23,128,"Frag nicht, was dein Land für dich tun kann. 
Frag, wie du es verhindern kannst.

⚪⚪⚪

             Menschen gehen mir grundsätzlich auf den Sack.",,#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.3278552,0.6127174,0.05942742
1429054577308061702,2021-08-21 12:15:36,Melbourneprotest,en,3150,Twitter for iPhone,http://twitter.com/download/iphone,"RT @TheInsiderPaper: JUST 🚨 Chaotic scenes as protesters break through police barricades in Melbourne, Australia 

#Melbourneprotest #sydne…",2011-02-15 19:10:11,Nicole,2389,"Finance, politics, history, science, psychology, cybersecurity, books, more books, badass fighter jets and their pilots ⚓ 🇺🇸 🏴‍☠️🦅🧗‍♀️ 🧜‍♀️ 🐅 ♎️ 🌸","Bracknell, England",#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.3278552,0.6127174,0.05942742
1429054571092094979,2021-08-21 12:15:34,Melbourneprotest,en,3150,Twitter Web App,https://mobile.twitter.com,"RT @TheInsiderPaper: JUST 🚨 Chaotic scenes as protesters break through police barricades in Melbourne, Australia 

#Melbourneprotest #sydne…",2010-01-13 02:10:09,Sr. Soler,393,Especialista en hacerme el loco cuando me quieren joder la paciencia!,No te importa,#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.3278552,0.6127174,0.05942742
1429054562300792841,2021-08-21 12:15:32,"StandStrongAustrialia, lockdown, Curfew, Melbourneprotest, Brisbane, australia",und,0,Twitter for iPhone,http://twitter.com/download/iphone,#StandStrongAustrialia #lockdown #Curfew #Melbourneprotest #Brisbane #australia,2021-05-12 15:56:12,nessieleigh,11,,"Brisbane, Queensland",#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.12109358,0.7468716,0.13203478
1429054561973673988,2021-08-21 12:15:32,Melbourneprotest,en,3150,Twitter for iPhone,http://twitter.com/download/iphone,"RT @TheInsiderPaper: JUST 🚨 Chaotic scenes as protesters break through police barricades in Melbourne, Australia 

#Melbourneprotest #sydne…",2021-01-27 22:53:15,Virginia,299,Conservative,"Florida, USA",#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.3278552,0.6127174,0.05942742
1429054511444754437,2021-08-21 12:15:20,FreeAustralia,en,89,Twitter for Android,http://twitter.com/download/android,"RT @BananaMediaQ: 🇦🇺 Australia - Melbourne [August 21, 2021]

The protests in Australia have started! GO AUSSIES!

#FreeAustralia #australi…",2020-07-09 13:58:00,Burgerface Mc Circle Back ahhh umm,269,I'm a fresh burger,I'm gonna beep and boop,#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.41802815,0.4953317,0.08664016
1429054507187531776,2021-08-21 12:15:19,Melbourneprotest,en,3150,Twitter for iPhone,http://twitter.com/download/iphone,"RT @TheInsiderPaper: JUST 🚨 Chaotic scenes as protesters break through police barricades in Melbourne, Australia 

#Melbourneprotest #sydne…",2020-05-04 00:25:47,Humanoid_Typhoon,592,Vash the Stampede. #xrpthestandard #XRP is the one :3 #XDC #VET #FlatEarth #AncientTrees #OnePiece #AncientTitans #Nephilim #God #BookofEnoch,,#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.3278552,0.6127174,0.05942742
1429054489605009409,2021-08-21 12:15:15,,en,1,Twitter for iPhone,http://twitter.com/download/iphone,"RT @HelpRodger: He didn't care about the 800 deaths or thousands of suicides.He will destroy everything.Worse than Hitla. 
#Melbourneprotes…",2010-04-25 13:39:33,Ms Brennan,740,I AM NOT an “anti vaxxer” I’ve had lots of vaccines & also given vaccines. I am also not a conspiracy theorist. I AM AWAKE,Melbourne,#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.9319698,0.06307333,0.0049567632
1429054488317419523,2021-08-21 12:15:15,Melbourne,fr,1551,Twitter for Android,http://twitter.com/download/android,RT @AnonymeCitoyen: Des manifestants contre le confinement forcent un barrage de police à #Melbourne en Australie. Des affront*ments éclate…,2018-08-17 18:48:59,mok world,131,"#TeamOM
expatrié fr au soleil.",,#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.29468027,0.6778703,0.027449517
1429054480532836358,2021-08-21 12:15:13,Melbourne,fr,642,Twitter for iPad,http://twitter.com/#!/download/ipad,RT @AnonymeCitoyen: Plusieurs milliers de personnes manifestent à #Melbourne et dans plusieurs villes d'Australie contre les mesures de con…,2012-08-02 05:06:43,Andre04 ✝️ 🙏 ✝️,20,,"Manosque, France",#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.07287017,0.8847818,0.042348128
1429054476527230980,2021-08-21 12:15:12,Melbourne,fr,1551,Twitter Web App,https://mobile.twitter.com,RT @AnonymeCitoyen: Des manifestants contre le confinement forcent un barrage de police à #Melbourne en Australie. Des affront*ments éclate…,2020-05-04 02:34:53,José,101,,,#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.29468027,0.6778703,0.027449517
1429054472051961858,2021-08-21 12:15:11,Melbourne,fr,1551,Twitter for iPhone,http://twitter.com/download/iphone,RT @AnonymeCitoyen: Des manifestants contre le confinement forcent un barrage de police à #Melbourne en Australie. Des affront*ments éclate…,2013-10-29 02:05:27,marisol,81,,,#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.29468027,0.6778703,0.027449517
1429054471905087499,2021-08-21 12:15:11,Melbourneprotest,en,3150,Twitter for iPhone,http://twitter.com/download/iphone,"RT @TheInsiderPaper: JUST 🚨 Chaotic scenes as protesters break through police barricades in Melbourne, Australia 

#Melbourneprotest #sydne…",2009-07-07 23:50:22,Forgotten Gods,165,"WHAT A TIME TO BE ALIVE Awakening ; Entrepreneur ; NFT Collector, let’s make some money!!!",,#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.3278552,0.6127174,0.05942742
1429054467979321349,2021-08-21 12:15:10,Melbourneprotest,en,3150,Twitter for iPad,http://twitter.com/#!/download/ipad,"RT @TheInsiderPaper: JUST 🚨 Chaotic scenes as protesters break through police barricades in Melbourne, Australia 

#Melbourneprotest #sydne…",2017-01-07 15:43:57,Longhorn Nation 🤘 Native Neanderthal Texan,2192,College Football - University of Texas Longhorns - Hook’em Horns🤘| ✝️ | Back Law Enforcement,TEXAS Hill Country ⭐️,#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.3278552,0.6127174,0.05942742
1429054451122413576,2021-08-21 12:15:06,Melbourne,fr,1551,Twitter Web App,https://mobile.twitter.com,RT @AnonymeCitoyen: Des manifestants contre le confinement forcent un barrage de police à #Melbourne en Australie. Des affront*ments éclate…,2016-12-07 21:30:15,Karolline,3696,"Si tu veux ta délivrance, 
pense clair et marche droit. 
#Psy.  
#Liberté d'expression.",France,#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.29468027,0.6778703,0.027449517
1429054449255952390,2021-08-21 12:15:05,Melbourneprotest,en,3150,Twitter for iPhone,http://twitter.com/download/iphone,"RT @TheInsiderPaper: JUST 🚨 Chaotic scenes as protesters break through police barricades in Melbourne, Australia 

#Melbourneprotest #sydne…",2018-06-07 19:15:10,Joe Waddington,11,,"Oxfordshire, Banbury",#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.3278552,0.6127174,0.05942742
1429054445309120515,2021-08-21 12:15:04,Melbourne,fr,1551,Twitter for Android,http://twitter.com/download/android,RT @AnonymeCitoyen: Des manifestants contre le confinement forcent un barrage de police à #Melbourne en Australie. Des affront*ments éclate…,2011-01-07 15:52:17,LACAZEJL,857,"« Le véritable exil n'est pas d'être arraché de son pays, c'est d'y vivre et de n'y plus rien trouver de ce qui le faisait aimer.»   Edgard Quinet...","Occitanie occidentale, France",#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.29468027,0.6778703,0.027449517
1429054431941775367,2021-08-21 12:15:01,"WakeUpAustralia, FreedomDay, FreeAustralia, NoVaccinePassport",en,153,Twitter for iPhone,http://twitter.com/download/iphone,"RT @JamesMelville: Meanwhile, in Melbourne.
Australia is waking up.
❣️🇦🇺 
#WakeUpAustralia 
#FreedomDay #FreeAustralia #NoVaccinePassport…",2014-03-07 03:17:16,Christie,3380,"Designer, Artist, Mom, Geocacher, Mechanic, & Lover of learning. Realist, & speaks fluent sarcasm. I say what you’re afraid to say 🇺🇸","Tennessee, USA",#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.054846156,0.4984985,0.4466554
1429054430742302730,2021-08-21 12:15:01,Melbourneprotest,en,3150,Twitter for Android,http://twitter.com/download/android,"RT @TheInsiderPaper: JUST 🚨 Chaotic scenes as protesters break through police barricades in Melbourne, Australia 

#Melbourneprotest #sydne…",2019-09-29 12:30:55,Travis Scott,44,truth seeker,,#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.3278552,0.6127174,0.05942742
1429054425272930306,2021-08-21 12:15:00,Melbourneprotest,en,3150,Twitter Web App,https://mobile.twitter.com,"RT @TheInsiderPaper: JUST 🚨 Chaotic scenes as protesters break through police barricades in Melbourne, Australia 

#Melbourneprotest #sydne…",2021-08-01 18:55:52,Starfish Prime,68,American Patriot 🇺🇸🇺🇸🇺🇸,,#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.3278552,0.6127174,0.05942742
1429054415768588288,2021-08-21 12:14:57,Melbourneprotest,en,3150,Twitter for iPhone,http://twitter.com/download/iphone,"RT @TheInsiderPaper: JUST 🚨 Chaotic scenes as protesters break through police barricades in Melbourne, Australia 

#Melbourneprotest #sydne…",2013-04-03 23:59:10,Theseus,171,,"South Carolina, USA",#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.3278552,0.6127174,0.05942742
1429054402774642694,2021-08-21 12:14:54,Melbourne,fr,1551,Twitter Web App,https://mobile.twitter.com,RT @AnonymeCitoyen: Des manifestants contre le confinement forcent un barrage de police à #Melbourne en Australie. Des affront*ments éclate…,2011-02-09 22:09:17,Cat †,457,"« Les Libertés ne s’octroient pas, elles se prennent. »
Charles Maurras.
#RémyDailletWiedemann",,#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.29468027,0.6778703,0.027449517
1429054376308396032,2021-08-21 12:14:48,,en,23,Twitter for iPad,http://twitter.com/#!/download/ipad,"RT @CatPurry9: ""We don't like lockdown, so we're going to go out in the street in mass numbers without masks or social distancing and sprea…",2009-08-12 00:56:48,Fully vaxed AND *vexed* Sewer Rat,1566,"Honesty, equity & fairness in a civil society Lives on Gadigal Country Left of centre Cook & driver","Sydney, Australia",#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.41015416,0.5502482,0.039597616
1429054356058374151,2021-08-21 12:14:43,Melbourneprotest,en,69,Twitter for Android,http://twitter.com/download/android,RT @RobBalfre: Arm the police with vaccine dart guns. 💉💉💉 #Melbourneprotest,2018-04-23 22:34:42,Ungovernable,3622,The standard you walk past is the standard you accept,"Port Elizabeth, South Africa",#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.35649097,0.55297935,0.090529695
1429054355840278534,2021-08-21 12:14:43,,en,15,Twitter for Android,http://twitter.com/download/android,RT @LNPvoterfail: I have been to 4 local parks within a km of each other today. Hardly a person let alone a family or large group. WELL DON…,2012-06-06 08:57:10,Carole walker,439,,,#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.5412483,0.38879102,0.06996072
1429054344561893378,2021-08-21 12:14:40,Melbourne,fr,1551,Twitter for iPhone,http://twitter.com/download/iphone,RT @AnonymeCitoyen: Des manifestants contre le confinement forcent un barrage de police à #Melbourne en Australie. Des affront*ments éclate…,2016-04-23 04:29:32,Chalexov.eth 🪐 🐔🪐,34801,"CryptoCurrency is future!BlockChain is our life! #bitcoin #blockchain ,Investor,Holder #btc #eth #ethereum #bitcoin (Always protect your invest) 🐔❤️",,#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.29468027,0.6778703,0.027449517
1429054324211081220,2021-08-21 12:14:36,Melbourneprotest,en,3150,Twitter for iPhone,http://twitter.com/download/iphone,"RT @TheInsiderPaper: JUST 🚨 Chaotic scenes as protesters break through police barricades in Melbourne, Australia 

#Melbourneprotest #sydne…",2020-08-27 02:35:17,CAPTAIN MURICA,27,shut up and buy bitcoin karen,,#Melbourneprotest,2021-08-21 12:15:49.387583,Australia,0.3278552,0.6127174,0.05942742
