tweet_id,tweet_datetime,tweet_hashtags,tweet_language,retweet_count,tweet_source,tweet_source_url,tweet_text,user_created_datetime,user_name,user_followers_count,user_description,user_location,searched_by_hashtag,searched_at_datetime,searched_hashtag_country,Roberta_neg,Roberta_neu,Roberta_pos
1426517931286884352,2021-08-14 12:15:52,aflnorthswans,en,0,Twitter for iPhone,http://twitter.com/download/iphone,Good goal Chom. #aflnorthswans,2010-08-21 12:59:26,Non Sensible Kate,4303,"NSK will never get tired of calling everyone oldmate. Lover of social media, sport & beer, views are my own.",Melbourne,#AFLNorthSwans,2021-08-14 12:15:39.575679,Australia,0.002464705,0.06727653,0.9302587
1426517921900105730,2021-08-14 12:15:50,AFLNorthSwans,en,0,Twitter for iPhone,http://twitter.com/download/iphone,Big game from Eddie Ford #AFLNorthSwans,2015-09-03 20:56:36,Sezzza144,57,,Australia,#AFLNorthSwans,2021-08-14 12:15:39.575679,Australia,0.004631732,0.28943858,0.70592964
1426517917512859657,2021-08-14 12:15:49,AFLNorthSwans,en,0,Twitter for Android,http://twitter.com/download/android,COMBEN!!! A sign of things to come 😍 #AFLNorthSwans,2021-08-05 12:11:08,The Shitposter Spirit 🦘,48,"🎵 North Melbourne Will Be Premiers, In 2023 🎶 🦘 

just a dumb northposter bitch who loves the royal blue and white

#trustthepROOcess
#roobuild","Arden Street, North Melbourne",#AFLNorthSwans,2021-08-14 12:15:39.575679,Australia,0.0010841939,0.043614104,0.95530164
1426517912274161665,2021-08-14 12:15:48,,en,0,Twitter Web App,https://mobile.twitter.com,"FT: @sydneyswans 13.13 (91) defeat @NMFCOfficial 12.5 (77).

The Swans survive a scare from the Roos 🔴⚪️… https://t.co/jEO9MA9j6b",2008-09-16 23:45:29,AFL,755777,This is Us.,Australia,#AFLNorthSwans,2021-08-14 12:15:39.575679,Australia,0.039251555,0.7840273,0.17672125
1426517896994332676,2021-08-14 12:15:44,aflnorthswans,en,0,Twitter for iPad,http://twitter.com/#!/download/ipad,What a great finish to the game. First goal Charlie Comben! #aflnorthswans,2010-06-16 06:21:42,Sarah Joseph,12135,"Human Rights, law, politics, sport, pop culture, stuff - views are my own. RT not necessarily endorsement",Brisbane,#AFLNorthSwans,2021-08-14 12:15:39.575679,Australia,0.0013348082,0.016318103,0.98234713
1426517891940175875,2021-08-14 12:15:43,"AFLNorthSwans, bloods",en,0,Twitter for Android,http://twitter.com/download/android,"Tom Hickey is a midfielder trapped I a ruckmans body.
#AFLNorthSwans 
#bloods",2013-02-01 11:16:08,Zane,950,"The opinions, thoughts, conversations, ramblings & rants of a uneducated, die hard Swans supporter.","Victoria, Australia",#AFLNorthSwans,2021-08-14 12:15:39.575679,Australia,0.3142806,0.65924054,0.02647883
1426517732686581767,2021-08-14 12:15:05,AFLNorthSwans,en,0,TweetDeck,https://about.twitter.com/products/tweetdeck,"FULL TIME.

Sydney survive the late North Melbourne surge to record a 14-point victory.

#AFLNorthSwans",2010-03-11 03:59:14,AFL Nation,80277,"Australia’s most widely syndicated AFL broadcast. 

Stream audio of every AFL game live at https://t.co/YQ54xC7PJV",Melbourne,#AFLNorthSwans,2021-08-14 12:15:39.575679,Australia,0.01799569,0.7001921,0.28181222
1426517719273201666,2021-08-14 12:15:02,,en,0,Twitter for iPhone,http://twitter.com/download/iphone,Dwayne just said Noble might have coached the best wooden spoon team ever and that just sums it up we do not look l… https://t.co/2Xu6iX8tV5,2015-03-09 03:03:19,Tash 🦘,446,Digital Content Producer - Red Onion Creative | Media Coordinator @stbernardsfc | Senior Women’s Reporter @eastern_fnl | Support @ovariancanceroz 💙🤍,,#AFLNorthSwans,2021-08-14 12:15:39.575679,Australia,0.23942406,0.49181142,0.26876453
1426517541556424705,2021-08-14 12:14:19,AFLNorthSwans,en,0,Twitter for Android,http://twitter.com/download/android,"Norths will always be the club that booed Goodes the most. I wish them the worst.
#AFLNorthSwans",2010-12-30 20:25:51,Marq James,888,Favourite quote - If you don't fight you lose.  I like to swear.   Swans supporter.  Did I mention that I swear.  Sorry if I offend. (conditions apply),"Sydney, Australia",#AFLNorthSwans,2021-08-14 12:15:39.575679,Australia,0.90279394,0.088870674,0.008335389
1426517528470118401,2021-08-14 12:14:16,aflnorthswans,en,0,Twitter for iPhone,http://twitter.com/download/iphone,I’m liking Eddie Ford. Great kid. #aflnorthswans,2018-01-29 07:18:50,tina pratt,369,Swans. Spurs. Leafs. NSW Public School DP. All views expressed are my own,"New South Wales, Australia",#AFLNorthSwans,2021-08-14 12:15:39.575679,Australia,0.0013679056,0.018786797,0.9798452
