tweet_id,tweet_datetime,tweet_hashtags,tweet_language,retweet_count,tweet_source,tweet_source_url,tweet_text,user_created_datetime,user_name,user_followers_count,user_description,user_location,searched_by_hashtag,searched_at_datetime,searched_hashtag_country,Roberta_neg,Roberta_neu,Roberta_pos
1431591444037390337,2021-08-28 12:16:12,SushiSongsAndShows,en,2,Twitter for iPad,http://twitter.com/#!/download/ipad,RT @SadlyCatless: Reading Rainbow Roll  #SushiSongsAndShows,2016-09-23 17:47:01,Liz's Shadow,1188,POINTS!!  Hashtag game hosting backup for @JustMyTweet.,United States,#SushiSongsAndShows,2021-08-28 12:15:30.414573,United States,0.045954287,0.83698434,0.11706137
1431591414421508103,2021-08-28 12:16:05,SushiSongsAndShows,en,3,Twitter for iPad,http://twitter.com/#!/download/ipad,"RT @Schmeep: Roe, Roe, Roe Your Boat #SushiSongsAndShows",2016-09-23 17:47:01,Liz's Shadow,1188,POINTS!!  Hashtag game hosting backup for @JustMyTweet.,United States,#SushiSongsAndShows,2021-08-28 12:15:30.414573,United States,0.07466219,0.85368687,0.07165096
1431591398524981253,2021-08-28 12:16:01,SushiSongsAndShows,en,3,Twitter for iPad,http://twitter.com/#!/download/ipad,"RT @laughingskull59: Do you eel like we do...
#SushiSongsAndShows https://t.co/zl0mgF16Ws",2016-09-23 17:47:01,Liz's Shadow,1188,POINTS!!  Hashtag game hosting backup for @JustMyTweet.,United States,#SushiSongsAndShows,2021-08-28 12:15:30.414573,United States,0.1209244,0.82018125,0.05889435
1431591388953595908,2021-08-28 12:15:59,SushiSongsAndShows,et,0,Twitter for iPhone,http://twitter.com/download/iphone,Tuna Round #SushiSongsAndShows https://t.co/qi6HwWCJVI,2015-07-21 22:10:47,CK,22956,"People say I’m skeptical, but I don’t believe it. 3X @midnight TOTD winner. Cohost of @2GirlsAndATag, @4KinFunTags, & Host of @HoosierMamaTags",USA,#SushiSongsAndShows,2021-08-28 12:15:30.414573,United States,0.021390885,0.915798,0.06281112
1431591368967827458,2021-08-28 12:15:54,SushiSongsAndShows,en,2,Twitter for iPad,http://twitter.com/#!/download/ipad,RT @SadlyCatless: Unagilligan’s Island #SushiSongsAndShows https://t.co/EuDDZcFpjg,2016-09-23 17:47:01,Liz's Shadow,1188,POINTS!!  Hashtag game hosting backup for @JustMyTweet.,United States,#SushiSongsAndShows,2021-08-28 12:15:30.414573,United States,0.13475807,0.8029884,0.06225347
1431591347560013826,2021-08-28 12:15:49,SushiSongsAndShows,en,3,Twitter for iPad,http://twitter.com/#!/download/ipad,"RT @laughingskull59: I wanna California roll all night...And Maki every day!!!
#SushiSongsAndShows https://t.co/ej5cSzjNSm",2016-09-23 17:47:01,Liz's Shadow,1188,POINTS!!  Hashtag game hosting backup for @JustMyTweet.,United States,#SushiSongsAndShows,2021-08-28 12:15:30.414573,United States,0.018196331,0.50685185,0.47495183
1431591304434233348,2021-08-28 12:15:39,SushiSongsAndShows,en,4,Twitter for iPad,http://twitter.com/#!/download/ipad,"RT @charley_ck14: Sashimi Best Friend #SushiSongsAndShows 
https://t.co/uVXm8IxMpw",2016-09-23 17:47:01,Liz's Shadow,1188,POINTS!!  Hashtag game hosting backup for @JustMyTweet.,United States,#SushiSongsAndShows,2021-08-28 12:15:30.414573,United States,0.012457196,0.8328159,0.15472694
1431591282166702083,2021-08-28 12:15:34,SushiSongsAndShows,en,0,Twitter for Android,http://twitter.com/download/android,"Rice, Rice Baby #SushiSongsAndShows",2014-04-03 04:14:54,Ubiquitous Bdog,3665,"Up on all my vaccines. Yep, that one, too! Available for hugs and belly rubs. So happy to be maskless. Stay safe out there!",Practically everywhere ,#SushiSongsAndShows,2021-08-28 12:15:30.414573,United States,0.021143775,0.8806597,0.09819652
1431591272897290242,2021-08-28 12:15:31,SushiSongsAndShows,en,3,Twitter for iPad,http://twitter.com/#!/download/ipad,RT @charley_ck14: I Got The Right Tempura #SushiSongsAndShows https://t.co/76JSwISsHr,2016-09-23 17:47:01,Liz's Shadow,1188,POINTS!!  Hashtag game hosting backup for @JustMyTweet.,United States,#SushiSongsAndShows,2021-08-28 12:15:30.414573,United States,0.010440815,0.75166845,0.2378908
1431591224155197448,2021-08-28 12:15:20,SushiSongsAndShows,en,3,Twitter for iPad,http://twitter.com/#!/download/ipad,RT @hellofelicia14: Rainbow Roll Connection #SushiSongsAndShows https://t.co/QUzUKKEyn7,2016-09-23 17:47:01,Liz's Shadow,1188,POINTS!!  Hashtag game hosting backup for @JustMyTweet.,United States,#SushiSongsAndShows,2021-08-28 12:15:30.414573,United States,0.018964883,0.89463836,0.0863967
